Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE
1659670483.82894802094;10.2.1.1;10.1.1.1;59;500;54321;1234;551;0;1659670483.79868102074;0.03026700020;purr2.log;purr2;purr;624444
1659670483.89814710617;10.2.1.1;10.1.1.1;59;500;54321;1234;552;0;1659670483.83478593826;0.06336116791;purr2.log;purr2;purr;624444
1659670484.01654195786;10.2.1.1;10.1.1.1;59;500;54321;1234;553;0;1659670483.97934699059;0.03719496727;purr2.log;purr2;purr;624444
1659670484.06392908096;10.2.1.1;10.1.1.1;59;500;54321;1234;554;0;1659670484.02009892464;0.04383015633;purr2.log;purr2;purr;624444
1659670484.12122797966;10.2.1.1;10.1.1.1;59;500;54321;1234;555;0;1659670484.07987689972;0.04135107994;purr2.log;purr2;purr;624444
1659670484.16959095001;10.2.1.1;10.1.1.1;59;500;54321;1234;556;0;1659670484.12485289574;0.04473805428;purr2.log;purr2;purr;624444
1659670484.20752000809;10.2.1.1;10.1.1.1;59;500;54321;1234;557;0;1659670484.17905092239;0.02846908569;purr2.log;purr2;purr;624444
1659670484.30243110657;10.2.1.1;10.1.1.1;59;500;54321;1234;558;0;1659670484.21181011200;0.09062099457;purr2.log;purr2;purr;624444
1659670484.35877299309;10.2.1.1;10.1.1.1;59;500;54321;1234;559;0;1659670484.31065201759;0.04812097549;purr2.log;purr2;purr;624444
1659670484.39739108086;10.2.1.1;10.1.1.1;59;500;54321;1234;560;0;1659670484.36532402039;0.03206706047;purr2.log;purr2;purr;624444
1659670484.43286800385;10.2.1.1;10.1.1.1;59;500;54321;1234;561;0;1659670484.40583610535;0.02703189850;purr2.log;purr2;purr;624444
1659670484.51407599449;10.2.1.1;10.1.1.1;59;500;54321;1234;562;0;1659670484.43993091583;0.07414507866;purr2.log;purr2;purr;624444
1659670484.62943196297;10.2.1.1;10.1.1.1;59;500;54321;1234;563;0;1659670484.52144002914;0.10799193382;purr2.log;purr2;purr;624444
1659670484.66604495049;10.2.1.1;10.1.1.1;59;500;54321;1234;564;0;1659670484.62699294090;0.03905200958;purr2.log;purr2;purr;624444
1659670484.71089410782;10.2.1.1;10.1.1.1;59;500;54321;1234;565;0;1659670484.67112803459;0.03976607323;purr2.log;purr2;purr;624444
1659670484.77575492859;10.2.1.1;10.1.1.1;59;500;54321;1234;566;0;1659670484.71261405945;0.06314086914;purr2.log;purr2;purr;624444
1659670484.83034110069;10.2.1.1;10.1.1.1;59;500;54321;1234;567;0;1659670484.78335094452;0.04699015617;purr2.log;purr2;purr;624444
1659670484.92479300499;10.2.1.1;10.1.1.1;59;500;54321;1234;568;0;1659670484.84338688850;0.08140611649;purr2.log;purr2;purr;624444
1659670484.99561095238;10.2.1.1;10.1.1.1;59;500;54321;1234;569;0;1659670484.92827510834;0.06733584404;purr2.log;purr2;purr;624444
1659670485.02920794487;10.2.1.1;10.1.1.1;59;500;54321;1234;570;0;1659670484.99903488159;0.03017306328;purr2.log;purr2;purr;624444
1659670485.06081199646;10.2.1.1;10.1.1.1;59;500;54321;1234;571;0;1659670485.03187990189;0.02893209457;purr2.log;purr2;purr;624444
1659670485.10367608070;10.2.1.1;10.1.1.1;59;500;54321;1234;572;0;1659670485.06742405891;0.03625202179;purr2.log;purr2;purr;624444
1659670485.14625692368;10.2.1.1;10.1.1.1;59;500;54321;1234;573;0;1659670485.10398292542;0.04227399826;purr2.log;purr2;purr;624444
1659670485.21142792702;10.2.1.1;10.1.1.1;59;500;54321;1234;574;0;1659670485.15469193459;0.05673599243;purr2.log;purr2;purr;624444
1659670485.24562001228;10.2.1.1;10.1.1.1;59;500;54321;1234;575;0;1659670485.22001290321;0.02560710907;purr2.log;purr2;purr;624444
1659670485.32459807396;10.2.1.1;10.1.1.1;59;500;54321;1234;576;0;1659670485.25157189369;0.07302618027;purr2.log;purr2;purr;624444
1659670485.40006995201;10.2.1.1;10.1.1.1;59;500;54321;1234;577;0;1659670485.33475399017;0.06531596184;purr2.log;purr2;purr;624444
1659670485.45574498177;10.2.1.1;10.1.1.1;59;500;54321;1234;578;0;1659670485.40906906128;0.04667592049;purr2.log;purr2;purr;624444
1659670485.53605794907;10.2.1.1;10.1.1.1;59;500;54321;1234;579;0;1659670485.50335407257;0.03270387650;purr2.log;purr2;purr;624444
1659670485.61493802071;10.2.1.1;10.1.1.1;59;500;54321;1234;580;0;1659670485.54351210594;0.07142591476;purr2.log;purr2;purr;624444
1659670485.67524099350;10.2.1.1;10.1.1.1;59;500;54321;1234;581;0;1659670485.61171102524;0.06352996826;purr2.log;purr2;purr;624444
1659670485.74071192741;10.2.1.1;10.1.1.1;59;500;54321;1234;582;0;1659670485.69165301323;0.04905891418;purr2.log;purr2;purr;624444
1659670485.80754399300;10.2.1.1;10.1.1.1;59;500;54321;1234;583;0;1659670485.74669408798;0.06084990501;purr2.log;purr2;purr;624444
1659670485.93614602089;10.2.1.1;10.1.1.1;59;500;54321;1234;584;0;1659670485.84739708900;0.08874893188;purr2.log;purr2;purr;624444
1659670486.00515890121;10.2.1.1;10.1.1.1;59;500;54321;1234;585;0;1659670485.93534493446;0.06981396675;purr2.log;purr2;purr;624444
1659670486.05669188499;10.2.1.1;10.1.1.1;59;500;54321;1234;586;0;1659670486.01092100143;0.04577088356;purr2.log;purr2;purr;624444
1659670486.08656191826;10.2.1.1;10.1.1.1;59;500;54321;1234;587;0;1659670486.06060004234;0.02596187592;purr2.log;purr2;purr;624444
1659670486.12627005577;10.2.1.1;10.1.1.1;59;500;54321;1234;588;0;1659670486.09070110321;0.03556895256;purr2.log;purr2;purr;624444
1659670486.17317891121;10.2.1.1;10.1.1.1;59;500;54321;1234;589;0;1659670486.13060402870;0.04257488251;purr2.log;purr2;purr;624444
1659670486.22742509842;10.2.1.1;10.1.1.1;59;500;54321;1234;590;0;1659670486.18063211441;0.04679298401;purr2.log;purr2;purr;624444
1659670486.26102900505;10.2.1.1;10.1.1.1;59;500;54321;1234;591;0;1659670486.23067188263;0.03035712242;purr2.log;purr2;purr;624444
1659670486.32431507111;10.2.1.1;10.1.1.1;59;500;54321;1234;592;0;1659670486.26271200180;0.06160306931;purr2.log;purr2;purr;624444
1659670486.38099193573;10.2.1.1;10.1.1.1;59;500;54321;1234;593;0;1659670486.32664704323;0.05434489250;purr2.log;purr2;purr;624444
1659670486.42581605911;10.2.1.1;10.1.1.1;59;500;54321;1234;594;0;1659670486.38151597977;0.04430007935;purr2.log;purr2;purr;624444
1659670486.53252005577;10.2.1.1;10.1.1.1;59;500;54321;1234;595;0;1659670486.44476604462;0.08775401115;purr2.log;purr2;purr;624444
1659670486.59597802162;10.2.1.1;10.1.1.1;59;500;54321;1234;596;0;1659670486.53923296928;0.05674505234;purr2.log;purr2;purr;624444
1659670486.62695789337;10.2.1.1;10.1.1.1;59;500;54321;1234;597;0;1659670486.60058689117;0.02637100220;purr2.log;purr2;purr;624444
1659670486.69042491913;10.2.1.1;10.1.1.1;59;500;54321;1234;598;0;1659670486.62711811066;0.06330680847;purr2.log;purr2;purr;624444
1659670486.74386906624;10.2.1.1;10.1.1.1;59;500;54321;1234;599;0;1659670486.71500802040;0.02886104584;purr2.log;purr2;purr;624444
1659670486.82452893257;10.2.1.1;10.1.1.1;59;500;54321;1234;600;0;1659670486.74268507957;0.08184385300;purr2.log;purr2;purr;624444
1659670486.89746999741;10.2.1.1;10.1.1.1;59;500;54321;1234;601;0;1659670486.82316803932;0.07430195808;purr2.log;purr2;purr;624444
1659670486.94539999962;10.2.1.1;10.1.1.1;59;500;54321;1234;602;0;1659670486.90257811546;0.04282188416;purr2.log;purr2;purr;624444
1659670486.99715399742;10.2.1.1;10.1.1.1;59;500;54321;1234;603;0;1659670486.94684100151;0.05031299591;purr2.log;purr2;purr;624444
1659670487.02581691742;10.2.1.1;10.1.1.1;59;500;54321;1234;604;0;1659670486.99823594093;0.02758097649;purr2.log;purr2;purr;624444
1659670487.05998301506;10.2.1.1;10.1.1.1;59;500;54321;1234;605;0;1659670487.02773690224;0.03224611282;purr2.log;purr2;purr;624444
1659670487.10788393021;10.2.1.1;10.1.1.1;59;500;54321;1234;606;0;1659670487.06700992584;0.04087400436;purr2.log;purr2;purr;624444
1659670487.14340400696;10.2.1.1;10.1.1.1;59;500;54321;1234;607;0;1659670487.11070299149;0.03270101547;purr2.log;purr2;purr;624444
1659670487.26391005516;10.2.1.1;10.1.1.1;59;500;54321;1234;608;0;1659670487.15461301804;0.10929703712;purr2.log;purr2;purr;624444
1659670487.30155992508;10.2.1.1;10.1.1.1;59;500;54321;1234;609;0;1659670487.26501798630;0.03654193878;purr2.log;purr2;purr;624444
1659670487.33505392075;10.2.1.1;10.1.1.1;59;500;54321;1234;610;0;1659670487.30729103088;0.02776288986;purr2.log;purr2;purr;624444
1659670487.36223506927;10.2.1.1;10.1.1.1;59;500;54321;1234;611;0;1659670487.33868598938;0.02354907990;purr2.log;purr2;purr;624444
1659670487.42033791542;10.2.1.1;10.1.1.1;59;500;54321;1234;612;0;1659670487.36679697037;0.05354094505;purr2.log;purr2;purr;624444
1659670487.46317005157;10.2.1.1;10.1.1.1;59;500;54321;1234;613;0;1659670487.41963005066;0.04354000092;purr2.log;purr2;purr;624444
1659670487.55837488174;10.2.1.1;10.1.1.1;59;500;54321;1234;614;0;1659670487.46433806419;0.09403681755;purr2.log;purr2;purr;624444
1659670487.61941909790;10.2.1.1;10.1.1.1;59;500;54321;1234;615;0;1659670487.56266689301;0.05675220490;purr2.log;purr2;purr;624444
1659670487.64636397362;10.2.1.1;10.1.1.1;59;500;54321;1234;616;0;1659670487.62283301353;0.02353096008;purr2.log;purr2;purr;624444
1659670487.68281292915;10.2.1.1;10.1.1.1;59;500;54321;1234;617;0;1659670487.65074396133;0.03206896782;purr2.log;purr2;purr;624444
1659670487.71799898148;10.2.1.1;10.1.1.1;59;500;54321;1234;618;0;1659670487.68684911728;0.03114986420;purr2.log;purr2;purr;624444
1659670487.76487398148;10.2.1.1;10.1.1.1;59;500;54321;1234;619;0;1659670487.72280097008;0.04207301140;purr2.log;purr2;purr;624444
1659670487.81640195847;10.2.1.1;10.1.1.1;59;500;54321;1234;620;0;1659670487.76681590080;0.04958605766;purr2.log;purr2;purr;624444
1659670487.85640501976;10.2.1.1;10.1.1.1;59;500;54321;1234;621;0;1659670487.81896090508;0.03744411469;purr2.log;purr2;purr;624444
1659670487.89883899689;10.2.1.1;10.1.1.1;59;500;54321;1234;622;0;1659670487.85905289650;0.03978610039;purr2.log;purr2;purr;624444
1659670487.93526196480;10.2.1.1;10.1.1.1;59;500;54321;1234;623;0;1659670487.90383005142;0.03143191338;purr2.log;purr2;purr;624444
1659670487.96634006500;10.2.1.1;10.1.1.1;59;500;54321;1234;624;0;1659670487.93902492523;0.02731513977;purr2.log;purr2;purr;624444
1659670488.01205301285;10.2.1.1;10.1.1.1;59;500;54321;1234;625;0;1659670487.97525811195;0.03679490089;purr2.log;purr2;purr;624444
1659670488.06022596359;10.2.1.1;10.1.1.1;59;500;54321;1234;626;0;1659670488.01527500153;0.04495096207;purr2.log;purr2;purr;624444
1659670488.16455292702;10.2.1.1;10.1.1.1;59;500;54321;1234;627;0;1659670488.06664109230;0.09791183472;purr2.log;purr2;purr;624444
1659670488.24622511864;10.2.1.1;10.1.1.1;59;500;54321;1234;628;0;1659670488.17067599297;0.07554912567;purr2.log;purr2;purr;624444
1659670488.28073906898;10.2.1.1;10.1.1.1;59;500;54321;1234;629;0;1659670488.25076794624;0.02997112274;purr2.log;purr2;purr;624444
1659670488.32369899750;10.2.1.1;10.1.1.1;59;500;54321;1234;630;0;1659670488.28264999390;0.04104900360;purr2.log;purr2;purr;624444
1659670488.37984108925;10.2.1.1;10.1.1.1;59;500;54321;1234;631;0;1659670488.32501697540;0.05482411385;purr2.log;purr2;purr;624444
1659670488.41409206390;10.2.1.1;10.1.1.1;59;500;54321;1234;632;0;1659670488.38664698601;0.02744507790;purr2.log;purr2;purr;624444
1659670488.45563793182;10.2.1.1;10.1.1.1;59;500;54321;1234;633;0;1659670488.42016100883;0.03547692299;purr2.log;purr2;purr;624444
1659670488.52730703354;10.2.1.1;10.1.1.1;59;500;54321;1234;634;0;1659670488.46022510529;0.06708192825;purr2.log;purr2;purr;624444
1659670488.58473610878;10.2.1.1;10.1.1.1;59;500;54321;1234;635;0;1659670488.53227901459;0.05245709419;purr2.log;purr2;purr;624444
1659670488.61682796478;10.2.1.1;10.1.1.1;59;500;54321;1234;636;0;1659670488.58916211128;0.02766585350;purr2.log;purr2;purr;624444
1659670488.65749406815;10.2.1.1;10.1.1.1;59;500;54321;1234;637;0;1659670488.62369108200;0.03380298615;purr2.log;purr2;purr;624444
1659670488.70329904556;10.2.1.1;10.1.1.1;59;500;54321;1234;638;0;1659670488.66376996040;0.03952908516;purr2.log;purr2;purr;624444
1659670488.73400497437;10.2.1.1;10.1.1.1;59;500;54321;1234;639;0;1659670488.70789098740;0.02611398697;purr2.log;purr2;purr;624444
1659670488.78794598579;10.2.1.1;10.1.1.1;59;500;54321;1234;640;0;1659670488.74039602280;0.04754996300;purr2.log;purr2;purr;624444
1659670488.83047699928;10.2.1.1;10.1.1.1;59;500;54321;1234;641;0;1659670488.79605197906;0.03442502022;purr2.log;purr2;purr;624444
1659670488.86388897896;10.2.1.1;10.1.1.1;59;500;54321;1234;642;0;1659670488.83461093903;0.02927803993;purr2.log;purr2;purr;624444
1659670488.99158191681;10.2.1.1;10.1.1.1;59;500;54321;1234;643;0;1659670488.87278604507;0.11879587173;purr2.log;purr2;purr;624444
1659670489.07113409042;10.2.1.1;10.1.1.1;59;500;54321;1234;644;0;1659670488.99463891983;0.07649517059;purr2.log;purr2;purr;624444
1659670489.10026788712;10.2.1.1;10.1.1.1;59;500;54321;1234;645;0;1659670489.07504391670;0.02522397041;purr2.log;purr2;purr;624444
1659670489.14162397385;10.2.1.1;10.1.1.1;59;500;54321;1234;646;0;1659670489.10272288322;0.03890109062;purr2.log;purr2;purr;624444
1659670489.18380689621;10.2.1.1;10.1.1.1;59;500;54321;1234;647;0;1659670489.14303088188;0.04077601433;purr2.log;purr2;purr;624444
1659670489.22560501099;10.2.1.1;10.1.1.1;59;500;54321;1234;648;0;1659670489.18517899513;0.04042601585;purr2.log;purr2;purr;624444
1659670489.26651906967;10.2.1.1;10.1.1.1;59;500;54321;1234;649;0;1659670489.23509502411;0.03142404556;purr2.log;purr2;purr;624444
1659670489.32594394684;10.2.1.1;10.1.1.1;59;500;54321;1234;650;0;1659670489.27471709251;0.05122685432;purr2.log;purr2;purr;624444
1659670489.39421510696;10.2.1.1;10.1.1.1;59;500;54321;1234;651;0;1659670489.33222794533;0.06198716164;purr2.log;purr2;purr;624444
1659670489.46362590790;10.2.1.1;10.1.1.1;59;500;54321;1234;652;0;1659670489.39572811127;0.06789779663;purr2.log;purr2;purr;624444
1659670489.49396800995;10.2.1.1;10.1.1.1;59;500;54321;1234;653;0;1659670489.46420907974;0.02975893021;purr2.log;purr2;purr;624444
1659670489.56221199036;10.2.1.1;10.1.1.1;59;500;54321;1234;654;0;1659670489.49876189232;0.06345009804;purr2.log;purr2;purr;624444
1659670489.60475206375;10.2.1.1;10.1.1.1;59;500;54321;1234;655;0;1659670489.57184410095;0.03290796280;purr2.log;purr2;purr;624444
1659670489.64945411682;10.2.1.1;10.1.1.1;59;500;54321;1234;656;0;1659670489.60696196556;0.04249215126;purr2.log;purr2;purr;624444
1659670489.68202209473;10.2.1.1;10.1.1.1;59;500;54321;1234;657;0;1659670489.65330290794;0.02871918678;purr2.log;purr2;purr;624444
1659670489.74820899963;10.2.1.1;10.1.1.1;59;500;54321;1234;658;0;1659670489.68781805038;0.06039094925;purr2.log;purr2;purr;624444
1659670489.78862094879;10.2.1.1;10.1.1.1;59;500;54321;1234;659;0;1659670489.75285792351;0.03576302528;purr2.log;purr2;purr;624444
1659670489.82806110382;10.2.1.1;10.1.1.1;59;500;54321;1234;660;0;1659670489.79500007629;0.03306102753;purr2.log;purr2;purr;624444
1659670489.87115502357;10.2.1.1;10.1.1.1;59;500;54321;1234;661;0;1659670489.83343291283;0.03772211075;purr2.log;purr2;purr;624444
1659670489.91348099709;10.2.1.1;10.1.1.1;59;500;54321;1234;662;0;1659670489.87340903282;0.04007196426;purr2.log;purr2;purr;624444
1659670489.99026799202;10.2.1.1;10.1.1.1;59;500;54321;1234;663;0;1659670489.92322301865;0.06704497337;purr2.log;purr2;purr;624444
1659670490.02205991745;10.2.1.1;10.1.1.1;59;500;54321;1234;664;0;1659670489.99517011642;0.02688980103;purr2.log;purr2;purr;624444
1659670490.07964992523;10.2.1.1;10.1.1.1;59;500;54321;1234;665;0;1659670490.02735400200;0.05229592323;purr2.log;purr2;purr;624444
1659670490.11380910873;10.2.1.1;10.1.1.1;59;500;54321;1234;666;0;1659670490.08256793022;0.03124117851;purr2.log;purr2;purr;624444
1659670490.15481495857;10.2.1.1;10.1.1.1;59;500;54321;1234;667;0;1659670490.11955094337;0.03526401520;purr2.log;purr2;purr;624444
1659670490.17672395706;10.2.1.1;10.1.1.1;59;500;54321;1234;668;0;1659670490.15736198425;0.01936197281;purr2.log;purr2;purr;624444
1659670490.71729493141;10.2.1.1;10.1.1.1;59;500;54321;1234;669;0;1659670490.17967009544;0.53762483597;purr2.log;purr2;purr;624444
1659670490.72589206696;10.2.1.1;10.1.1.1;59;500;54321;1234;670;0;1659670490.21907401085;0.50681805611;purr2.log;purr2;purr;624444
1659670490.72822093964;10.2.1.1;10.1.1.1;59;500;54321;1234;671;0;1659670490.26977109909;0.45844984055;purr2.log;purr2;purr;624444
1659670490.73348093033;10.2.1.1;10.1.1.1;59;500;54321;1234;672;0;1659670490.32380795479;0.40967297554;purr2.log;purr2;purr;624444
1659670490.73749303818;10.2.1.1;10.1.1.1;59;500;54321;1234;673;0;1659670490.38676309586;0.35072994232;purr2.log;purr2;purr;624444
1659670490.73924589157;10.2.1.1;10.1.1.1;59;500;54321;1234;674;0;1659670490.48631405830;0.25293183327;purr2.log;purr2;purr;624444
1659670490.74458003044;10.2.1.1;10.1.1.1;59;500;54321;1234;675;0;1659670490.61357808113;0.13100194931;purr2.log;purr2;purr;624444
1659670490.75139999390;10.2.1.1;10.1.1.1;59;500;54321;1234;676;0;1659670490.70775604248;0.04364395142;purr2.log;purr2;purr;624444
1659670490.76636195183;10.2.1.1;10.1.1.1;59;500;54321;1234;677;0;1659670490.74275898933;0.02360296249;purr2.log;purr2;purr;624444
1659670490.81355690956;10.2.1.1;10.1.1.1;59;500;54321;1234;678;0;1659670490.77064490318;0.04291200638;purr2.log;purr2;purr;624444
1659670490.83668994904;10.2.1.1;10.1.1.1;59;500;54321;1234;679;0;1659670490.81490111351;0.02178883553;purr2.log;purr2;purr;624444
1659670490.87552499771;10.2.1.1;10.1.1.1;59;500;54321;1234;680;0;1659670490.84734010696;0.02818489075;purr2.log;purr2;purr;624444
1659670490.90880608559;10.2.1.1;10.1.1.1;59;500;54321;1234;681;0;1659670490.88263010979;0.02617597580;purr2.log;purr2;purr;624444
1659670490.94898104668;10.2.1.1;10.1.1.1;59;500;54321;1234;682;0;1659670490.92330408096;0.02567696571;purr2.log;purr2;purr;624444
1659670490.97633099556;10.2.1.1;10.1.1.1;59;500;54321;1234;683;0;1659670490.95111489296;0.02521610260;purr2.log;purr2;purr;624444
1659670491.02256202698;10.2.1.1;10.1.1.1;59;500;54321;1234;684;0;1659670490.99121093750;0.03135108948;purr2.log;purr2;purr;624444
1659670491.06218099594;10.2.1.1;10.1.1.1;59;500;54321;1234;685;0;1659670491.03519892693;0.02698206902;purr2.log;purr2;purr;624444
1659670491.09827899933;10.2.1.1;10.1.1.1;59;500;54321;1234;686;0;1659670491.07173800468;0.02654099464;purr2.log;purr2;purr;624444
1659670491.13912701607;10.2.1.1;10.1.1.1;59;500;54321;1234;687;0;1659670491.10337591171;0.03575110435;purr2.log;purr2;purr;624444
1659670491.17879796028;10.2.1.1;10.1.1.1;59;500;54321;1234;688;0;1659670491.14666604996;0.03213191032;purr2.log;purr2;purr;624444
1659670491.21051406860;10.2.1.1;10.1.1.1;59;500;54321;1234;689;0;1659670491.18365311623;0.02686095238;purr2.log;purr2;purr;624444
1659670491.24210691452;10.2.1.1;10.1.1.1;59;500;54321;1234;690;0;1659670491.21524310112;0.02686381340;purr2.log;purr2;purr;624444
1659670491.27048611641;10.2.1.1;10.1.1.1;59;500;54321;1234;691;0;1659670491.24305295944;0.02743315697;purr2.log;purr2;purr;624444
1659670491.30111193657;10.2.1.1;10.1.1.1;59;500;54321;1234;692;0;1659670491.27065110207;0.03046083450;purr2.log;purr2;purr;624444
1659670491.33721208572;10.2.1.1;10.1.1.1;59;500;54321;1234;693;0;1659670491.30804491043;0.02916717529;purr2.log;purr2;purr;624444
1659670491.37396597862;10.2.1.1;10.1.1.1;59;500;54321;1234;694;0;1659670491.34349799156;0.03046798706;purr2.log;purr2;purr;624444
1659670491.40877008438;10.2.1.1;10.1.1.1;59;500;54321;1234;695;0;1659670491.37976789474;0.02900218964;purr2.log;purr2;purr;624444
1659670491.44265103340;10.2.1.1;10.1.1.1;59;500;54321;1234;696;0;1659670491.41192889214;0.03072214127;purr2.log;purr2;purr;624444
1659670491.48490190506;10.2.1.1;10.1.1.1;59;500;54321;1234;697;0;1659670491.45148205757;0.03341984749;purr2.log;purr2;purr;624444
1659670491.53051209450;10.2.1.1;10.1.1.1;59;500;54321;1234;698;0;1659670491.49569511414;0.03481698036;purr2.log;purr2;purr;624444
1659670491.56458592415;10.2.1.1;10.1.1.1;59;500;54321;1234;699;0;1659670491.53398609161;0.03059983253;purr2.log;purr2;purr;624444
1659670491.60075688362;10.2.1.1;10.1.1.1;59;500;54321;1234;700;0;1659670491.57165098190;0.02910590172;purr2.log;purr2;purr;624444
1659670491.63805294037;10.2.1.1;10.1.1.1;59;500;54321;1234;701;0;1659670491.60756111145;0.03049182892;purr2.log;purr2;purr;624444
1659670491.67210888863;10.2.1.1;10.1.1.1;59;500;54321;1234;702;0;1659670491.64370107651;0.02840781212;purr2.log;purr2;purr;624444
1659670491.71340799332;10.2.1.1;10.1.1.1;59;500;54321;1234;703;0;1659670491.68373203278;0.02967596054;purr2.log;purr2;purr;624444
1659670491.74872708321;10.2.1.1;10.1.1.1;59;500;54321;1234;704;0;1659670491.71959400177;0.02913308144;purr2.log;purr2;purr;624444
1659670491.78440308571;10.2.1.1;10.1.1.1;59;500;54321;1234;705;0;1659670491.75570702553;0.02869606018;purr2.log;purr2;purr;624444
1659670491.82464504242;10.2.1.1;10.1.1.1;59;500;54321;1234;706;0;1659670491.79559206963;0.02905297279;purr2.log;purr2;purr;624444
1659670491.86956596375;10.2.1.1;10.1.1.1;59;500;54321;1234;707;0;1659670491.83979010582;0.02977585793;purr2.log;purr2;purr;624444
1659670491.91804099083;10.2.1.1;10.1.1.1;59;500;54321;1234;708;0;1659670491.87971591949;0.03832507133;purr2.log;purr2;purr;624444
1659670491.95744490623;10.2.1.1;10.1.1.1;59;500;54321;1234;709;0;1659670491.93061399460;0.02683091164;purr2.log;purr2;purr;624444
1659670491.99409103394;10.2.1.1;10.1.1.1;59;500;54321;1234;710;0;1659670491.96263408661;0.03145694733;purr2.log;purr2;purr;624444
1659670492.02268409729;10.2.1.1;10.1.1.1;59;500;54321;1234;711;0;1659670491.99563908577;0.02704501152;purr2.log;purr2;purr;624444
1659670492.06106996536;10.2.1.1;10.1.1.1;59;500;54321;1234;712;0;1659670492.03096508980;0.03010487556;purr2.log;purr2;purr;624444
1659670492.09307789803;10.2.1.1;10.1.1.1;59;500;54321;1234;713;0;1659670492.06261205673;0.03046584129;purr2.log;purr2;purr;624444
1659670492.13099598885;10.2.1.1;10.1.1.1;59;500;54321;1234;714;0;1659670492.09860110283;0.03239488602;purr2.log;purr2;purr;624444
1659670492.16132593155;10.2.1.1;10.1.1.1;59;500;54321;1234;715;0;1659670492.13063907623;0.03068685532;purr2.log;purr2;purr;624444
1659670492.18552589417;10.2.1.1;10.1.1.1;59;500;54321;1234;716;0;1659670492.16265296936;0.02287292480;purr2.log;purr2;purr;624444
1659670492.21649694443;10.2.1.1;10.1.1.1;59;500;54321;1234;717;0;1659670492.18664288521;0.02985405922;purr2.log;purr2;purr;624444
1659670492.26658606529;10.2.1.1;10.1.1.1;59;500;54321;1234;718;0;1659670492.22659611702;0.03998994827;purr2.log;purr2;purr;624444
1659670492.29572010040;10.2.1.1;10.1.1.1;59;500;54321;1234;719;0;1659670492.26661705971;0.02910304070;purr2.log;purr2;purr;624444
1659670492.33102488518;10.2.1.1;10.1.1.1;59;500;54321;1234;720;0;1659670492.29908990860;0.03193497658;purr2.log;purr2;purr;624444
1659670492.35800004005;10.2.1.1;10.1.1.1;59;500;54321;1234;721;0;1659670492.33452105522;0.02347898483;purr2.log;purr2;purr;624444
1659670492.38868403435;10.2.1.1;10.1.1.1;59;500;54321;1234;722;0;1659670492.36256098747;0.02612304688;purr2.log;purr2;purr;624444
1659670492.42182588577;10.2.1.1;10.1.1.1;59;500;54321;1234;723;0;1659670492.39097309113;0.03085279465;purr2.log;purr2;purr;624444
1659670492.45295000076;10.2.1.1;10.1.1.1;59;500;54321;1234;724;0;1659670492.42269110680;0.03025889397;purr2.log;purr2;purr;624444
1659670492.48617291451;10.2.1.1;10.1.1.1;59;500;54321;1234;725;0;1659670492.45458292961;0.03158998489;purr2.log;purr2;purr;624444
1659670492.51952099800;10.2.1.1;10.1.1.1;59;500;54321;1234;726;0;1659670492.48667597771;0.03284502029;purr2.log;purr2;purr;624444
1659670492.55139994621;10.2.1.1;10.1.1.1;59;500;54321;1234;727;0;1659670492.51881694794;0.03258299828;purr2.log;purr2;purr;624444
1659670492.58830094337;10.2.1.1;10.1.1.1;59;500;54321;1234;728;0;1659670492.55516195297;0.03313899040;purr2.log;purr2;purr;624444
1659670492.61187911034;10.2.1.1;10.1.1.1;59;500;54321;1234;729;0;1659670492.58663988113;0.02523922920;purr2.log;purr2;purr;624444
1659670492.64560389519;10.2.1.1;10.1.1.1;59;500;54321;1234;730;0;1659670492.61480307579;0.03080081940;purr2.log;purr2;purr;624444
1659670492.67670106888;10.2.1.1;10.1.1.1;59;500;54321;1234;731;0;1659670492.64666795731;0.03003311157;purr2.log;purr2;purr;624444
1659670492.70803093910;10.2.1.1;10.1.1.1;59;500;54321;1234;732;0;1659670492.67868494987;0.02934598923;purr2.log;purr2;purr;624444
1659670492.74061489105;10.2.1.1;10.1.1.1;59;500;54321;1234;733;0;1659670492.71076893806;0.02984595299;purr2.log;purr2;purr;624444
1659670492.77250409126;10.2.1.1;10.1.1.1;59;500;54321;1234;734;0;1659670492.74268102646;0.02982306480;purr2.log;purr2;purr;624444
1659670492.80147409439;10.2.1.1;10.1.1.1;59;500;54321;1234;735;0;1659670492.77466893196;0.02680516243;purr2.log;purr2;purr;624444
1659670492.84684395790;10.2.1.1;10.1.1.1;59;500;54321;1234;736;0;1659670492.80666399002;0.04017996788;purr2.log;purr2;purr;624444
1659670492.87728404999;10.2.1.1;10.1.1.1;59;500;54321;1234;737;0;1659670492.85077905655;0.02650499344;purr2.log;purr2;purr;624444
1659670492.91389298439;10.2.1.1;10.1.1.1;59;500;54321;1234;738;0;1659670492.87869095802;0.03520202637;purr2.log;purr2;purr;624444
1659670492.95184588432;10.2.1.1;10.1.1.1;59;500;54321;1234;739;0;1659670492.91855096817;0.03329491615;purr2.log;purr2;purr;624444
1659670492.97808289528;10.2.1.1;10.1.1.1;59;500;54321;1234;740;0;1659670492.95139193535;0.02669095993;purr2.log;purr2;purr;624444
