Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE;log
1641344171.61236906052;10.1.1.1;10.2.3.3;59;500;54321;1234;55;0;1641344171.58213591576;0.03023314476;limpo2.log;limpo2;limpo;357902;1132
1641344171.67498397827;10.1.1.1;10.2.3.3;59;500;54321;1234;56;0;1641344171.61361002922;0.06137394905;limpo2.log;limpo2;limpo;357902;1132
1641344171.72206306458;10.1.1.1;10.2.3.3;59;500;54321;1234;57;0;1641344171.69067001343;0.03139305115;limpo2.log;limpo2;limpo;357902;1132
1641344171.75396299362;10.1.1.1;10.2.3.3;59;500;54321;1234;58;0;1641344171.72933506966;0.02462792397;limpo2.log;limpo2;limpo;357902;1132
1641344171.78252601624;10.1.1.1;10.2.3.3;59;500;54321;1234;59;0;1641344171.76097488403;0.02155113220;limpo2.log;limpo2;limpo;357902;1132
1641344171.81840395927;10.1.1.1;10.2.3.3;59;500;54321;1234;60;0;1641344171.78952097893;0.02888298035;limpo2.log;limpo2;limpo;357902;1132
1641344171.86021208763;10.1.1.1;10.2.3.3;59;500;54321;1234;61;0;1641344171.82620501518;0.03400707245;limpo2.log;limpo2;limpo;357902;1132
1641344171.90146994591;10.1.1.1;10.2.3.3;59;500;54321;1234;62;0;1641344171.86623096466;0.03523898125;limpo2.log;limpo2;limpo;357902;1132
1641344171.95540308952;10.1.1.1;10.2.3.3;59;500;54321;1234;63;0;1641344171.92621994019;0.02918314934;limpo2.log;limpo2;limpo;357902;1132
1641344171.99827599525;10.1.1.1;10.2.3.3;59;500;54321;1234;64;0;1641344171.95822811127;0.04004788399;limpo2.log;limpo2;limpo;357902;1132
1641344172.02699589729;10.1.1.1;10.2.3.3;59;500;54321;1234;65;0;1641344172.00108408928;0.02591180801;limpo2.log;limpo2;limpo;357902;1132
1641344172.05910205841;10.1.1.1;10.2.3.3;59;500;54321;1234;66;0;1641344172.03302192688;0.02608013153;limpo2.log;limpo2;limpo;357902;1132
1641344172.08615207672;10.1.1.1;10.2.3.3;59;500;54321;1234;67;0;1641344172.06104302406;0.02510905266;limpo2.log;limpo2;limpo;357902;1132
1641344172.11801409721;10.1.1.1;10.2.3.3;59;500;54321;1234;68;0;1641344172.09302496910;0.02498912811;limpo2.log;limpo2;limpo;357902;1132
1641344172.15005898476;10.1.1.1;10.2.3.3;59;500;54321;1234;69;0;1641344172.12499690056;0.02506208420;limpo2.log;limpo2;limpo;357902;1132
1641344172.18653702736;10.1.1.1;10.2.3.3;59;500;54321;1234;70;0;1641344172.15699505806;0.02954196930;limpo2.log;limpo2;limpo;357902;1132
1641344172.21879005432;10.1.1.1;10.2.3.3;59;500;54321;1234;71;0;1641344172.19342494011;0.02536511421;limpo2.log;limpo2;limpo;357902;1132
1641344172.25013804436;10.1.1.1;10.2.3.3;59;500;54321;1234;72;0;1641344172.22499108315;0.02514696121;limpo2.log;limpo2;limpo;357902;1132
1641344172.27441501617;10.1.1.1;10.2.3.3;59;500;54321;1234;73;0;1641344172.25298810005;0.02142691612;limpo2.log;limpo2;limpo;357902;1132
1641344172.30239295959;10.1.1.1;10.2.3.3;59;500;54321;1234;74;0;1641344172.28106188774;0.02133107185;limpo2.log;limpo2;limpo;357902;1132
1641344172.34599709511;10.1.1.1;10.2.3.3;59;500;54321;1234;75;0;1641344172.30617499352;0.03982210159;limpo2.log;limpo2;limpo;357902;1132
1641344172.37372088432;10.1.1.1;10.2.3.3;59;500;54321;1234;76;0;1641344172.35301208496;0.02070879936;limpo2.log;limpo2;limpo;357902;1132
1641344172.43915700912;10.1.1.1;10.2.3.3;59;500;54321;1234;77;0;1641344172.38188004494;0.05727696419;limpo2.log;limpo2;limpo;357902;1132
1641344172.50010895729;10.1.1.1;10.2.3.3;59;500;54321;1234;78;0;1641344172.44922590256;0.05088305473;limpo2.log;limpo2;limpo;357902;1132
1641344172.56855511665;10.1.1.1;10.2.3.3;59;500;54321;1234;79;0;1641344172.52114105225;0.04741406441;limpo2.log;limpo2;limpo;357902;1132
1641344172.60824108124;10.1.1.1;10.2.3.3;59;500;54321;1234;80;0;1641344172.57757401466;0.03066706657;limpo2.log;limpo2;limpo;357902;1132
1641344172.64730501175;10.1.1.1;10.2.3.3;59;500;54321;1234;81;0;1641344172.61814308167;0.02916193008;limpo2.log;limpo2;limpo;357902;1132
1641344172.69139599800;10.1.1.1;10.2.3.3;59;500;54321;1234;82;0;1641344172.65805196762;0.03334403038;limpo2.log;limpo2;limpo;357902;1132
1641344172.72927188873;10.1.1.1;10.2.3.3;59;500;54321;1234;83;0;1641344172.69825291634;0.03101897240;limpo2.log;limpo2;limpo;357902;1132
1641344172.76961994171;10.1.1.1;10.2.3.3;59;500;54321;1234;84;0;1641344172.73398995399;0.03562998772;limpo2.log;limpo2;limpo;357902;1132
1641344172.80143809319;10.1.1.1;10.2.3.3;59;500;54321;1234;85;0;1641344172.77019596100;0.03124213219;limpo2.log;limpo2;limpo;357902;1132
1641344172.84447097778;10.1.1.1;10.2.3.3;59;500;54321;1234;86;0;1641344172.81015110016;0.03431987762;limpo2.log;limpo2;limpo;357902;1132
1641344172.87631201744;10.1.1.1;10.2.3.3;59;500;54321;1234;87;0;1641344172.85002994537;0.02628207207;limpo2.log;limpo2;limpo;357902;1132
1641344172.91192007065;10.1.1.1;10.2.3.3;59;500;54321;1234;88;0;1641344172.88195896149;0.02996110916;limpo2.log;limpo2;limpo;357902;1132
1641344172.94774007797;10.1.1.1;10.2.3.3;59;500;54321;1234;89;0;1641344172.91799306870;0.02974700928;limpo2.log;limpo2;limpo;357902;1132
1641344172.98355698586;10.1.1.1;10.2.3.3;59;500;54321;1234;90;0;1641344172.95397901535;0.02957797050;limpo2.log;limpo2;limpo;357902;1132
1641344173.02444291115;10.1.1.1;10.2.3.3;59;500;54321;1234;91;0;1641344172.99400305748;0.03043985367;limpo2.log;limpo2;limpo;357902;1132
1641344173.07344007492;10.1.1.1;10.2.3.3;59;500;54321;1234;92;0;1641344173.03424906731;0.03919100761;limpo2.log;limpo2;limpo;357902;1132
1641344173.14688396454;10.1.1.1;10.2.3.3;59;500;54321;1234;93;0;1641344173.10505509377;0.04182887077;limpo2.log;limpo2;limpo;357902;1132
1641344173.22624301910;10.1.1.1;10.2.3.3;59;500;54321;1234;94;0;1641344173.20069789886;0.02554512024;limpo2.log;limpo2;limpo;357902;1132
1641344173.25483393669;10.1.1.1;10.2.3.3;59;500;54321;1234;95;0;1641344173.22902393341;0.02581000328;limpo2.log;limpo2;limpo;357902;1132
1641344173.28656792641;10.1.1.1;10.2.3.3;59;500;54321;1234;96;0;1641344173.26103711128;0.02553081512;limpo2.log;limpo2;limpo;357902;1132
1641344173.31423306465;10.1.1.1;10.2.3.3;59;500;54321;1234;97;0;1641344173.28905892372;0.02517414093;limpo2.log;limpo2;limpo;357902;1132
1641344173.34235405922;10.1.1.1;10.2.3.3;59;500;54321;1234;98;0;1641344173.32101297379;0.02134108543;limpo2.log;limpo2;limpo;357902;1132
1641344173.38204789162;10.1.1.1;10.2.3.3;59;500;54321;1234;99;0;1641344173.34899592400;0.03305196762;limpo2.log;limpo2;limpo;357902;1132
1641344173.42163205147;10.1.1.1;10.2.3.3;59;500;54321;1234;100;0;1641344173.38902211189;0.03260993958;limpo2.log;limpo2;limpo;357902;1132
1641344173.45415091515;10.1.1.1;10.2.3.3;59;500;54321;1234;101;0;1641344173.42561006546;0.02854084969;limpo2.log;limpo2;limpo;357902;1132
1641344173.49035501480;10.1.1.1;10.2.3.3;59;500;54321;1234;102;0;1641344173.46503400803;0.02532100677;limpo2.log;limpo2;limpo;357902;1132
1641344173.51791095734;10.1.1.1;10.2.3.3;59;500;54321;1234;103;0;1641344173.49701309204;0.02089786530;limpo2.log;limpo2;limpo;357902;1132
1641344173.55015707016;10.1.1.1;10.2.3.3;59;500;54321;1234;104;0;1641344173.52497005463;0.02518701553;limpo2.log;limpo2;limpo;357902;1132
1641344173.58786106110;10.1.1.1;10.2.3.3;59;500;54321;1234;105;0;1641344173.55695700645;0.03090405464;limpo2.log;limpo2;limpo;357902;1132
1641344173.61320590973;10.1.1.1;10.2.3.3;59;500;54321;1234;106;0;1641344173.58963799477;0.02356791496;limpo2.log;limpo2;limpo;357902;1132
1641344173.64144992828;10.1.1.1;10.2.3.3;59;500;54321;1234;107;0;1641344173.61697411537;0.02447581291;limpo2.log;limpo2;limpo;357902;1132
1641344173.67338705063;10.1.1.1;10.2.3.3;59;500;54321;1234;108;0;1641344173.64898800850;0.02439904213;limpo2.log;limpo2;limpo;357902;1132
1641344173.70109510422;10.1.1.1;10.2.3.3;59;500;54321;1234;109;0;1641344173.67704105377;0.02405405045;limpo2.log;limpo2;limpo;357902;1132
1641344173.73314809799;10.1.1.1;10.2.3.3;59;500;54321;1234;110;0;1641344173.70903396606;0.02411413193;limpo2.log;limpo2;limpo;357902;1132
1641344173.76960301399;10.1.1.1;10.2.3.3;59;500;54321;1234;111;0;1641344173.74122500420;0.02837800980;limpo2.log;limpo2;limpo;357902;1132
1641344173.79543209076;10.1.1.1;10.2.3.3;59;500;54321;1234;112;0;1641344173.77324104309;0.02219104767;limpo2.log;limpo2;limpo;357902;1132
1641344173.81987094879;10.1.1.1;10.2.3.3;59;500;54321;1234;113;0;1641344173.79723501205;0.02263593674;limpo2.log;limpo2;limpo;357902;1132
1641344173.86098289490;10.1.1.1;10.2.3.3;59;500;54321;1234;114;0;1641344173.82572603226;0.03525686264;limpo2.log;limpo2;limpo;357902;1132
1641344173.91517090797;10.1.1.1;10.2.3.3;59;500;54321;1234;115;0;1641344173.86941599846;0.04575490952;limpo2.log;limpo2;limpo;357902;1132
1641344173.94208002090;10.1.1.1;10.2.3.3;59;500;54321;1234;116;0;1641344173.91761994362;0.02446007729;limpo2.log;limpo2;limpo;357902;1132
1641344173.96950006485;10.1.1.1;10.2.3.3;59;500;54321;1234;117;0;1641344173.94538998604;0.02411007881;limpo2.log;limpo2;limpo;357902;1132
1641344174.00029397011;10.1.1.1;10.2.3.3;59;500;54321;1234;118;0;1641344173.97800493240;0.02228903770;limpo2.log;limpo2;limpo;357902;1132
1641344174.02579498291;10.1.1.1;10.2.3.3;59;500;54321;1234;119;0;1641344174.00181794167;0.02397704124;limpo2.log;limpo2;limpo;357902;1132
1641344174.06339502335;10.1.1.1;10.2.3.3;59;500;54321;1234;120;0;1641344174.02947497368;0.03392004967;limpo2.log;limpo2;limpo;357902;1132
1641344174.09786701202;10.1.1.1;10.2.3.3;59;500;54321;1234;121;0;1641344174.06955695152;0.02831006050;limpo2.log;limpo2;limpo;357902;1132
1641344174.12539696693;10.1.1.1;10.2.3.3;59;500;54321;1234;122;0;1641344174.09879493713;0.02660202980;limpo2.log;limpo2;limpo;357902;1132
1641344174.16429805756;10.1.1.1;10.2.3.3;59;500;54321;1234;123;0;1641344174.12650799751;0.03779006004;limpo2.log;limpo2;limpo;357902;1132
1641344174.20826292038;10.1.1.1;10.2.3.3;59;500;54321;1234;124;0;1641344174.16601300240;0.04224991798;limpo2.log;limpo2;limpo;357902;1132
1641344174.27190709114;10.1.1.1;10.2.3.3;59;500;54321;1234;125;0;1641344174.21017003059;0.06173706055;limpo2.log;limpo2;limpo;357902;1132
1641344174.37262797356;10.1.1.1;10.2.3.3;59;500;54321;1234;126;0;1641344174.27746105194;0.09516692162;limpo2.log;limpo2;limpo;357902;1132
1641344174.47287297249;10.1.1.1;10.2.3.3;59;500;54321;1234;127;0;1641344174.37419295311;0.09868001938;limpo2.log;limpo2;limpo;357902;1132
1641344174.52919793129;10.1.1.1;10.2.3.3;59;500;54321;1234;128;0;1641344174.47424888611;0.05494904518;limpo2.log;limpo2;limpo;357902;1132
1641344174.63018798828;10.1.1.1;10.2.3.3;59;500;54321;1234;129;0;1641344174.53085207939;0.09933590889;limpo2.log;limpo2;limpo;357902;1132
1641344174.70237398148;10.1.1.1;10.2.3.3;59;500;54321;1234;130;0;1641344174.67018008232;0.03219389915;limpo2.log;limpo2;limpo;357902;1132
1641344174.76345109940;10.1.1.1;10.2.3.3;59;500;54321;1234;131;0;1641344174.72365593910;0.03979516029;limpo2.log;limpo2;limpo;357902;1132
1641344174.79767107964;10.1.1.1;10.2.3.3;59;500;54321;1234;132;0;1641344174.76608109474;0.03158998489;limpo2.log;limpo2;limpo;357902;1132
1641344174.84737801552;10.1.1.1;10.2.3.3;59;500;54321;1234;133;0;1641344174.79761409760;0.04976391792;limpo2.log;limpo2;limpo;357902;1132
1641344174.91076993942;10.1.1.1;10.2.3.3;59;500;54321;1234;134;0;1641344174.85009908676;0.06067085266;limpo2.log;limpo2;limpo;357902;1132
1641344174.94219207764;10.1.1.1;10.2.3.3;59;500;54321;1234;135;0;1641344174.91417694092;0.02801513672;limpo2.log;limpo2;limpo;357902;1132
1641344174.98466491699;10.1.1.1;10.2.3.3;59;500;54321;1234;136;0;1641344174.94182491302;0.04284000397;limpo2.log;limpo2;limpo;357902;1132
1641344175.03557109833;10.1.1.1;10.2.3.3;59;500;54321;1234;137;0;1641344174.99579811096;0.03977298737;limpo2.log;limpo2;limpo;357902;1132
1641344175.06695699692;10.1.1.1;10.2.3.3;59;500;54321;1234;138;0;1641344175.03857898712;0.02837800980;limpo2.log;limpo2;limpo;357902;1132
1641344175.13076710701;10.1.1.1;10.2.3.3;59;500;54321;1234;139;0;1641344175.07006502151;0.06070208549;limpo2.log;limpo2;limpo;357902;1132
1641344175.23826503754;10.1.1.1;10.2.3.3;59;500;54321;1234;140;0;1641344175.13817906380;0.10008597374;limpo2.log;limpo2;limpo;357902;1132
1641344175.26516294479;10.1.1.1;10.2.3.3;59;500;54321;1234;141;0;1641344175.24229288101;0.02287006378;limpo2.log;limpo2;limpo;357902;1132
1641344175.29362106323;10.1.1.1;10.2.3.3;59;500;54321;1234;142;0;1641344175.26655101776;0.02707004547;limpo2.log;limpo2;limpo;357902;1132
1641344175.32248997688;10.1.1.1;10.2.3.3;59;500;54321;1234;143;0;1641344175.29525303841;0.02723693848;limpo2.log;limpo2;limpo;357902;1132
1641344175.35469388962;10.1.1.1;10.2.3.3;59;500;54321;1234;144;0;1641344175.32381701469;0.03087687492;limpo2.log;limpo2;limpo;357902;1132
1641344175.38301610947;10.1.1.1;10.2.3.3;59;500;54321;1234;145;0;1641344175.35757994652;0.02543616295;limpo2.log;limpo2;limpo;357902;1132
1641344175.41364097595;10.1.1.1;10.2.3.3;59;500;54321;1234;146;0;1641344175.38587307930;0.02776789665;limpo2.log;limpo2;limpo;357902;1132
1641344175.44236207008;10.1.1.1;10.2.3.3;59;500;54321;1234;147;0;1641344175.41494297981;0.02741909027;limpo2.log;limpo2;limpo;357902;1132
1641344175.46969008446;10.1.1.1;10.2.3.3;59;500;54321;1234;148;0;1641344175.44358706474;0.02610301971;limpo2.log;limpo2;limpo;357902;1132
1641344175.49342703819;10.1.1.1;10.2.3.3;59;500;54321;1234;149;0;1641344175.47094297409;0.02248406410;limpo2.log;limpo2;limpo;357902;1132
1641344175.52190208435;10.1.1.1;10.2.3.3;59;500;54321;1234;150;0;1641344175.49477291107;0.02712917328;limpo2.log;limpo2;limpo;357902;1132
1641344175.55750393867;10.1.1.1;10.2.3.3;59;500;54321;1234;151;0;1641344175.53015089035;0.02735304832;limpo2.log;limpo2;limpo;357902;1132
1641344175.59168195724;10.1.1.1;10.2.3.3;59;500;54321;1234;152;0;1641344175.56168293953;0.02999901772;limpo2.log;limpo2;limpo;357902;1132
1641344175.61762404442;10.1.1.1;10.2.3.3;59;500;54321;1234;153;0;1641344175.59411406517;0.02350997925;limpo2.log;limpo2;limpo;357902;1132
1641344175.64651608467;10.1.1.1;10.2.3.3;59;500;54321;1234;154;0;1641344175.61746191978;0.02905416489;limpo2.log;limpo2;limpo;357902;1132
1641344175.73168897629;10.1.1.1;10.2.3.3;59;500;54321;1234;155;0;1641344175.64640808105;0.08528089523;limpo2.log;limpo2;limpo;357902;1132
1641344175.78843498230;10.1.1.1;10.2.3.3;59;500;54321;1234;156;0;1641344175.73757195473;0.05086302757;limpo2.log;limpo2;limpo;357902;1132
1641344175.85117292404;10.1.1.1;10.2.3.3;59;500;54321;1234;157;0;1641344175.78922104836;0.06195187569;limpo2.log;limpo2;limpo;357902;1132
1641344175.90884494781;10.1.1.1;10.2.3.3;59;500;54321;1234;158;0;1641344175.85423302650;0.05461192131;limpo2.log;limpo2;limpo;357902;1132
1641344175.93858098984;10.1.1.1;10.2.3.3;59;500;54321;1234;159;0;1641344175.90927100182;0.02930998802;limpo2.log;limpo2;limpo;357902;1132
1641344175.97959494591;10.1.1.1;10.2.3.3;59;500;54321;1234;160;0;1641344175.94221091270;0.03738403320;limpo2.log;limpo2;limpo;357902;1132
1641344176.05156493187;10.1.1.1;10.2.3.3;59;500;54321;1234;161;0;1641344175.98595094681;0.06561398506;limpo2.log;limpo2;limpo;357902;1132
1641344176.14820790291;10.1.1.1;10.2.3.3;59;500;54321;1234;162;0;1641344176.05726695061;0.09094095230;limpo2.log;limpo2;limpo;357902;1132
1641344176.25717306137;10.1.1.1;10.2.3.3;59;500;54321;1234;163;0;1641344176.14570188522;0.11147117615;limpo2.log;limpo2;limpo;357902;1132
1641344176.29537701607;10.1.1.1;10.2.3.3;59;500;54321;1234;164;0;1641344176.25421500206;0.04116201401;limpo2.log;limpo2;limpo;357902;1132
1641344176.35953092575;10.1.1.1;10.2.3.3;59;500;54321;1234;165;0;1641344176.29781103134;0.06171989441;limpo2.log;limpo2;limpo;357902;1132
1641344176.45210003853;10.1.1.1;10.2.3.3;59;500;54321;1234;166;0;1641344176.36174893379;0.09035110474;limpo2.log;limpo2;limpo;357902;1132
1641344176.51709294319;10.1.1.1;10.2.3.3;59;500;54321;1234;167;0;1641344176.45798802376;0.05910491943;limpo2.log;limpo2;limpo;357902;1132
1641344176.59515500069;10.1.1.1;10.2.3.3;59;500;54321;1234;168;0;1641344176.54396796227;0.05118703842;limpo2.log;limpo2;limpo;357902;1132
1641344176.63954210281;10.1.1.1;10.2.3.3;59;500;54321;1234;169;0;1641344176.59825611115;0.04128599167;limpo2.log;limpo2;limpo;357902;1132
1641344176.67617702484;10.1.1.1;10.2.3.3;59;500;54321;1234;170;0;1641344176.64651703835;0.02965998650;limpo2.log;limpo2;limpo;357902;1132
1641344176.73546195030;10.1.1.1;10.2.3.3;59;500;54321;1234;171;0;1641344176.67861390114;0.05684804916;limpo2.log;limpo2;limpo;357902;1132
1641344176.80426192284;10.1.1.1;10.2.3.3;59;500;54321;1234;172;0;1641344176.74465703964;0.05960488319;limpo2.log;limpo2;limpo;357902;1132
1641344176.85667610168;10.1.1.1;10.2.3.3;59;500;54321;1234;173;0;1641344176.82213211060;0.03454399109;limpo2.log;limpo2;limpo;357902;1132
1641344176.88974189758;10.1.1.1;10.2.3.3;59;500;54321;1234;174;0;1641344176.86629295349;0.02344894409;limpo2.log;limpo2;limpo;357902;1132
1641344176.91771793365;10.1.1.1;10.2.3.3;59;500;54321;1234;175;0;1641344176.89369201660;0.02402591705;limpo2.log;limpo2;limpo;357902;1132
1641344176.95581889153;10.1.1.1;10.2.3.3;59;500;54321;1234;176;0;1641344176.92197895050;0.03383994102;limpo2.log;limpo2;limpo;357902;1132
1641344176.99026107788;10.1.1.1;10.2.3.3;59;500;54321;1234;177;0;1641344176.96597409248;0.02428698540;limpo2.log;limpo2;limpo;357902;1132
1641344177.02674603462;10.1.1.1;10.2.3.3;59;500;54321;1234;178;0;1641344176.99798202515;0.02876400948;limpo2.log;limpo2;limpo;357902;1132
1641344177.05833292007;10.1.1.1;10.2.3.3;59;500;54321;1234;179;0;1641344177.03416109085;0.02417182922;limpo2.log;limpo2;limpo;357902;1132
1641344177.13005709648;10.1.1.1;10.2.3.3;59;500;54321;1234;180;0;1641344177.06998801231;0.06006908417;limpo2.log;limpo2;limpo;357902;1132
1641344177.18337392807;10.1.1.1;10.2.3.3;59;500;54321;1234;181;0;1641344177.14661002159;0.03676390648;limpo2.log;limpo2;limpo;357902;1132
1641344177.24766588211;10.1.1.1;10.2.3.3;59;500;54321;1234;182;0;1641344177.20094990730;0.04671597481;limpo2.log;limpo2;limpo;357902;1132
1641344177.31990408897;10.1.1.1;10.2.3.3;59;500;54321;1234;183;0;1641344177.25303506851;0.06686902046;limpo2.log;limpo2;limpo;357902;1132
1641344177.35878300667;10.1.1.1;10.2.3.3;59;500;54321;1234;184;0;1641344177.32103490829;0.03774809837;limpo2.log;limpo2;limpo;357902;1132
1641344177.40705609322;10.1.1.1;10.2.3.3;59;500;54321;1234;185;0;1641344177.37691998482;0.03013610840;limpo2.log;limpo2;limpo;357902;1132
1641344177.47586393356;10.1.1.1;10.2.3.3;59;500;54321;1234;186;0;1641344177.42602896690;0.04983496666;limpo2.log;limpo2;limpo;357902;1132
1641344177.54487204552;10.1.1.1;10.2.3.3;59;500;54321;1234;187;0;1641344177.48147010803;0.06340193748;limpo2.log;limpo2;limpo;357902;1132
1641344177.57745909691;10.1.1.1;10.2.3.3;59;500;54321;1234;188;0;1641344177.55464100838;0.02281808853;limpo2.log;limpo2;limpo;357902;1132
1641344177.63991403580;10.1.1.1;10.2.3.3;59;500;54321;1234;189;0;1641344177.60186290741;0.03805112839;limpo2.log;limpo2;limpo;357902;1132
1641344177.68715596199;10.1.1.1;10.2.3.3;59;500;54321;1234;190;0;1641344177.65333294868;0.03382301331;limpo2.log;limpo2;limpo;357902;1132
1641344177.73637604713;10.1.1.1;10.2.3.3;59;500;54321;1234;191;0;1641344177.69920396805;0.03717207909;limpo2.log;limpo2;limpo;357902;1132
1641344177.77601099014;10.1.1.1;10.2.3.3;59;500;54321;1234;192;0;1641344177.74210309982;0.03390789032;limpo2.log;limpo2;limpo;357902;1132
1641344177.82517600060;10.1.1.1;10.2.3.3;59;500;54321;1234;193;0;1641344177.78567695618;0.03949904442;limpo2.log;limpo2;limpo;357902;1132
1641344177.89187598228;10.1.1.1;10.2.3.3;59;500;54321;1234;194;0;1641344177.86190009117;0.02997589111;limpo2.log;limpo2;limpo;357902;1132
1641344177.94268608093;10.1.1.1;10.2.3.3;59;500;54321;1234;195;0;1641344177.90976691246;0.03291916847;limpo2.log;limpo2;limpo;357902;1132
1641344177.97582411766;10.1.1.1;10.2.3.3;59;500;54321;1234;196;0;1641344177.94918608665;0.02663803101;limpo2.log;limpo2;limpo;357902;1132
1641344178.01527094841;10.1.1.1;10.2.3.3;59;500;54321;1234;197;0;1641344177.98549008369;0.02978086472;limpo2.log;limpo2;limpo;357902;1132
1641344178.05259394646;10.1.1.1;10.2.3.3;59;500;54321;1234;198;0;1641344178.03207802773;0.02051591873;limpo2.log;limpo2;limpo;357902;1132
1641344178.10533094406;10.1.1.1;10.2.3.3;59;500;54321;1234;199;0;1641344178.07005810738;0.03527283669;limpo2.log;limpo2;limpo;357902;1132
1641344178.13143992424;10.1.1.1;10.2.3.3;59;500;54321;1234;200;0;1641344178.10944700241;0.02199292183;limpo2.log;limpo2;limpo;357902;1132
1641344178.16013693810;10.1.1.1;10.2.3.3;59;500;54321;1234;201;0;1641344178.14116907120;0.01896786690;limpo2.log;limpo2;limpo;357902;1132
1641344178.21176195145;10.1.1.1;10.2.3.3;59;500;54321;1234;202;0;1641344178.16910600662;0.04265594482;limpo2.log;limpo2;limpo;357902;1132
1641344178.25988101959;10.1.1.1;10.2.3.3;59;500;54321;1234;203;0;1641344178.22550106049;0.03437995911;limpo2.log;limpo2;limpo;357902;1132
1641344178.32210993767;10.1.1.1;10.2.3.3;59;500;54321;1234;204;0;1641344178.27410101891;0.04800891876;limpo2.log;limpo2;limpo;357902;1132
1641344178.37239694595;10.1.1.1;10.2.3.3;59;500;54321;1234;205;0;1641344178.34626889229;0.02612805367;limpo2.log;limpo2;limpo;357902;1132
1641344178.43582201004;10.1.1.1;10.2.3.3;59;500;54321;1234;206;0;1641344178.39741492271;0.03840708733;limpo2.log;limpo2;limpo;357902;1132
1641344178.47055506706;10.1.1.1;10.2.3.3;59;500;54321;1234;207;0;1641344178.44634389877;0.02421116829;limpo2.log;limpo2;limpo;357902;1132
1641344178.50533199310;10.1.1.1;10.2.3.3;59;500;54321;1234;208;0;1641344178.48176097870;0.02357101440;limpo2.log;limpo2;limpo;357902;1132
1641344178.55080389977;10.1.1.1;10.2.3.3;59;500;54321;1234;209;0;1641344178.51742696762;0.03337693214;limpo2.log;limpo2;limpo;357902;1132
1641344178.60512304306;10.1.1.1;10.2.3.3;59;500;54321;1234;210;0;1641344178.57824897766;0.02687406540;limpo2.log;limpo2;limpo;357902;1132
1641344178.64145994186;10.1.1.1;10.2.3.3;59;500;54321;1234;211;0;1641344178.61452603340;0.02693390846;limpo2.log;limpo2;limpo;357902;1132
1641344178.71750593185;10.1.1.1;10.2.3.3;59;500;54321;1234;212;0;1641344178.67386507988;0.04364085197;limpo2.log;limpo2;limpo;357902;1132
1641344178.79196000099;10.1.1.1;10.2.3.3;59;500;54321;1234;213;0;1641344178.75004506111;0.04191493988;limpo2.log;limpo2;limpo;357902;1132
1641344178.85854911804;10.1.1.1;10.2.3.3;59;500;54321;1234;214;0;1641344178.81460404396;0.04394507408;limpo2.log;limpo2;limpo;357902;1132
1641344178.91418790817;10.1.1.1;10.2.3.3;59;500;54321;1234;215;0;1641344178.87394595146;0.04024195671;limpo2.log;limpo2;limpo;357902;1132
1641344178.95678591728;10.1.1.1;10.2.3.3;59;500;54321;1234;216;0;1641344178.93015098572;0.02663493156;limpo2.log;limpo2;limpo;357902;1132
1641344178.99082803726;10.1.1.1;10.2.3.3;59;500;54321;1234;217;0;1641344178.96506190300;0.02576613426;limpo2.log;limpo2;limpo;357902;1132
1641344179.01558494568;10.1.1.1;10.2.3.3;59;500;54321;1234;218;0;1641344178.99322509766;0.02235984802;limpo2.log;limpo2;limpo;357902;1132
1641344179.03735399246;10.1.1.1;10.2.3.3;59;500;54321;1234;219;0;1641344179.01702690125;0.02032709122;limpo2.log;limpo2;limpo;357902;1132
1641344179.06088995934;10.1.1.1;10.2.3.3;59;500;54321;1234;220;0;1641344179.04165911674;0.01923084259;limpo2.log;limpo2;limpo;357902;1132
1641344179.09543490410;10.1.1.1;10.2.3.3;59;500;54321;1234;221;0;1641344179.07328796387;0.02214694023;limpo2.log;limpo2;limpo;357902;1132
1641344179.14307093620;10.1.1.1;10.2.3.3;59;500;54321;1234;222;0;1641344179.10933303833;0.03373789787;limpo2.log;limpo2;limpo;357902;1132
1641344179.18841695786;10.1.1.1;10.2.3.3;59;500;54321;1234;223;0;1641344179.14934206009;0.03907489777;limpo2.log;limpo2;limpo;357902;1132
1641344179.21689605713;10.1.1.1;10.2.3.3;59;500;54321;1234;224;0;1641344179.18903899193;0.02785706520;limpo2.log;limpo2;limpo;357902;1132
1641344179.24641609192;10.1.1.1;10.2.3.3;59;500;54321;1234;225;0;1641344179.22505688667;0.02135920525;limpo2.log;limpo2;limpo;357902;1132
1641344179.27923107147;10.1.1.1;10.2.3.3;59;500;54321;1234;226;0;1641344179.25305104256;0.02618002892;limpo2.log;limpo2;limpo;357902;1132
1641344179.33671689034;10.1.1.1;10.2.3.3;59;500;54321;1234;227;0;1641344179.29775404930;0.03896284103;limpo2.log;limpo2;limpo;357902;1132
1641344179.36446499825;10.1.1.1;10.2.3.3;59;500;54321;1234;228;0;1641344179.34104895592;0.02341604233;limpo2.log;limpo2;limpo;357902;1132
1641344179.39979004860;10.1.1.1;10.2.3.3;59;500;54321;1234;229;0;1641344179.38505506516;0.01473498344;limpo2.log;limpo2;limpo;357902;1132
