Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE;log
1641036018.60165691376;10.3.1.1;10.2.1.1;59;500;54321;1234;73;0;1641036018.56251597404;0.03914093971;rotor3.log;rotor3;rotor;67567;1312
1641036018.66246795654;10.3.1.1;10.2.1.1;59;500;54321;1234;74;0;1641036018.60231304169;0.06015491486;rotor3.log;rotor3;rotor;67567;1312
1641036018.69411206245;10.3.1.1;10.2.1.1;59;500;54321;1234;75;0;1641036018.66184496880;0.03226709366;rotor3.log;rotor3;rotor;67567;1312
1641036018.84067893028;10.3.1.1;10.2.1.1;59;500;54321;1234;76;0;1641036018.69837903976;0.14229989052;rotor3.log;rotor3;rotor;67567;1312
1641036018.87261199951;10.3.1.1;10.2.1.1;59;500;54321;1234;77;0;1641036018.84218907356;0.03042292595;rotor3.log;rotor3;rotor;67567;1312
1641036018.95999503136;10.3.1.1;10.2.1.1;59;500;54321;1234;78;0;1641036018.87083911896;0.08915591240;rotor3.log;rotor3;rotor;67567;1312
1641036019.05156803131;10.3.1.1;10.2.1.1;59;500;54321;1234;79;0;1641036018.95484995842;0.09671807289;rotor3.log;rotor3;rotor;67567;1312
1641036019.10361194611;10.3.1.1;10.2.1.1;59;500;54321;1234;80;0;1641036019.05821299553;0.04539895058;rotor3.log;rotor3;rotor;67567;1312
1641036019.16144394875;10.3.1.1;10.2.1.1;59;500;54321;1234;81;0;1641036019.11020708084;0.05123686790;rotor3.log;rotor3;rotor;67567;1312
1641036019.26721191406;10.3.1.1;10.2.1.1;59;500;54321;1234;82;0;1641036019.16345500946;0.10375690460;rotor3.log;rotor3;rotor;67567;1312
1641036019.30643510818;10.3.1.1;10.2.1.1;59;500;54321;1234;83;0;1641036019.27433991432;0.03209519386;rotor3.log;rotor3;rotor;67567;1312
1641036019.35117006302;10.3.1.1;10.2.1.1;59;500;54321;1234;84;0;1641036019.31058502197;0.04058504105;rotor3.log;rotor3;rotor;67567;1312
1641036019.43749189377;10.3.1.1;10.2.1.1;59;500;54321;1234;85;0;1641036019.35866904259;0.07882285118;rotor3.log;rotor3;rotor;67567;1312
1641036019.47349309921;10.3.1.1;10.2.1.1;59;500;54321;1234;86;0;1641036019.44205498695;0.03143811226;rotor3.log;rotor3;rotor;67567;1312
1641036019.56176710129;10.3.1.1;10.2.1.1;59;500;54321;1234;87;0;1641036019.48673892021;0.07502818108;rotor3.log;rotor3;rotor;67567;1312
1641036019.61120510101;10.3.1.1;10.2.1.1;59;500;54321;1234;88;0;1641036019.56228399277;0.04892110825;rotor3.log;rotor3;rotor;67567;1312
1641036019.67529296875;10.3.1.1;10.2.1.1;59;500;54321;1234;89;0;1641036019.62635493279;0.04893803596;rotor3.log;rotor3;rotor;67567;1312
1641036019.71876096725;10.3.1.1;10.2.1.1;59;500;54321;1234;90;0;1641036019.67937588692;0.03938508034;rotor3.log;rotor3;rotor;67567;1312
1641036019.83962702751;10.3.1.1;10.2.1.1;59;500;54321;1234;91;0;1641036019.77991294861;0.05971407890;rotor3.log;rotor3;rotor;67567;1312
1641036019.87951803207;10.3.1.1;10.2.1.1;59;500;54321;1234;92;0;1641036019.84228801727;0.03723001480;rotor3.log;rotor3;rotor;67567;1312
1641036019.96868109703;10.3.1.1;10.2.1.1;59;500;54321;1234;93;0;1641036019.89480710030;0.07387399673;rotor3.log;rotor3;rotor;67567;1312
1641036020.02807593346;10.3.1.1;10.2.1.1;59;500;54321;1234;94;0;1641036019.96642208099;0.06165385246;rotor3.log;rotor3;rotor;67567;1312
1641036020.06484889984;10.3.1.1;10.2.1.1;59;500;54321;1234;95;0;1641036020.03023195267;0.03461694717;rotor3.log;rotor3;rotor;67567;1312
1641036020.10088706017;10.3.1.1;10.2.1.1;59;500;54321;1234;96;0;1641036020.06597709656;0.03490996361;rotor3.log;rotor3;rotor;67567;1312
1641036020.17000889778;10.3.1.1;10.2.1.1;59;500;54321;1234;97;0;1641036020.10221910477;0.06778979301;rotor3.log;rotor3;rotor;67567;1312
1641036020.20164394379;10.3.1.1;10.2.1.1;59;500;54321;1234;98;0;1641036020.17417192459;0.02747201920;rotor3.log;rotor3;rotor;67567;1312
1641036020.26706290245;10.3.1.1;10.2.1.1;59;500;54321;1234;99;0;1641036020.20609498024;0.06096792221;rotor3.log;rotor3;rotor;67567;1312
1641036020.30582499504;10.3.1.1;10.2.1.1;59;500;54321;1234;100;0;1641036020.26896810532;0.03685688972;rotor3.log;rotor3;rotor;67567;1312
1641036020.38801288605;10.3.1.1;10.2.1.1;59;500;54321;1234;101;0;1641036020.30224299431;0.08576989174;rotor3.log;rotor3;rotor;67567;1312
1641036020.48301196098;10.3.1.1;10.2.1.1;59;500;54321;1234;102;0;1641036020.39439201355;0.08861994743;rotor3.log;rotor3;rotor;67567;1312
1641036020.52696204185;10.3.1.1;10.2.1.1;59;500;54321;1234;103;0;1641036020.49403190613;0.03293013573;rotor3.log;rotor3;rotor;67567;1312
1641036020.56750702858;10.3.1.1;10.2.1.1;59;500;54321;1234;104;0;1641036020.53046894073;0.03703808784;rotor3.log;rotor3;rotor;67567;1312
1641036020.60525393486;10.3.1.1;10.2.1.1;59;500;54321;1234;105;0;1641036020.57127189636;0.03398203850;rotor3.log;rotor3;rotor;67567;1312
1641036020.67547488213;10.3.1.1;10.2.1.1;59;500;54321;1234;106;0;1641036020.61072993279;0.06474494934;rotor3.log;rotor3;rotor;67567;1312
1641036020.70968890190;10.3.1.1;10.2.1.1;59;500;54321;1234;107;0;1641036020.67861008644;0.03107881546;rotor3.log;rotor3;rotor;67567;1312
1641036020.80834507942;10.3.1.1;10.2.1.1;59;500;54321;1234;108;0;1641036020.71440196037;0.09394311905;rotor3.log;rotor3;rotor;67567;1312
1641036020.86115503311;10.3.1.1;10.2.1.1;59;500;54321;1234;109;0;1641036020.81153488159;0.04962015152;rotor3.log;rotor3;rotor;67567;1312
1641036020.89720606804;10.3.1.1;10.2.1.1;59;500;54321;1234;110;0;1641036020.86442995071;0.03277611732;rotor3.log;rotor3;rotor;67567;1312
1641036021.00358700752;10.3.1.1;10.2.1.1;59;500;54321;1234;111;0;1641036020.90302109718;0.10056591034;rotor3.log;rotor3;rotor;67567;1312
1641036021.07440900803;10.3.1.1;10.2.1.1;59;500;54321;1234;112;0;1641036021.00651907921;0.06788992882;rotor3.log;rotor3;rotor;67567;1312
1641036021.10554409027;10.3.1.1;10.2.1.1;59;500;54321;1234;113;0;1641036021.07807898521;0.02746510506;rotor3.log;rotor3;rotor;67567;1312
1641036021.18172407150;10.3.1.1;10.2.1.1;59;500;54321;1234;114;0;1641036021.11562705040;0.06609702110;rotor3.log;rotor3;rotor;67567;1312
1641036021.27413702011;10.3.1.1;10.2.1.1;59;500;54321;1234;115;0;1641036021.18491506577;0.08922195435;rotor3.log;rotor3;rotor;67567;1312
1641036021.30831909180;10.3.1.1;10.2.1.1;59;500;54321;1234;116;0;1641036021.27683496475;0.03148412704;rotor3.log;rotor3;rotor;67567;1312
1641036021.40674304962;10.3.1.1;10.2.1.1;59;500;54321;1234;117;0;1641036021.31865406036;0.08808898926;rotor3.log;rotor3;rotor;67567;1312
1641036021.49538588524;10.3.1.1;10.2.1.1;59;500;54321;1234;118;0;1641036021.41016411781;0.08522176743;rotor3.log;rotor3;rotor;67567;1312
1641036021.56095600128;10.3.1.1;10.2.1.1;59;500;54321;1234;119;0;1641036021.49834394455;0.06261205673;rotor3.log;rotor3;rotor;67567;1312
1641036021.65486788750;10.3.1.1;10.2.1.1;59;500;54321;1234;120;0;1641036021.56242609024;0.09244179726;rotor3.log;rotor3;rotor;67567;1312
1641036021.69774794579;10.3.1.1;10.2.1.1;59;500;54321;1234;121;0;1641036021.66431903839;0.03342890739;rotor3.log;rotor3;rotor;67567;1312
1641036021.76158809662;10.3.1.1;10.2.1.1;59;500;54321;1234;122;0;1641036021.70088410378;0.06070399284;rotor3.log;rotor3;rotor;67567;1312
1641036021.80609393120;10.3.1.1;10.2.1.1;59;500;54321;1234;123;0;1641036021.76647591591;0.03961801529;rotor3.log;rotor3;rotor;67567;1312
1641036021.88000988960;10.3.1.1;10.2.1.1;59;500;54321;1234;124;0;1641036021.81410503387;0.06590485573;rotor3.log;rotor3;rotor;67567;1312
1641036021.91842293739;10.3.1.1;10.2.1.1;59;500;54321;1234;125;0;1641036021.88683295250;0.03158998489;rotor3.log;rotor3;rotor;67567;1312
1641036022.03956198692;10.3.1.1;10.2.1.1;59;500;54321;1234;126;0;1641036021.92606401443;0.11349797249;rotor3.log;rotor3;rotor;67567;1312
1641036022.09471511841;10.3.1.1;10.2.1.1;59;500;54321;1234;127;0;1641036022.04645800591;0.04825711250;rotor3.log;rotor3;rotor;67567;1312
1641036022.13443493843;10.3.1.1;10.2.1.1;59;500;54321;1234;128;0;1641036022.09873199463;0.03570294380;rotor3.log;rotor3;rotor;67567;1312
1641036022.26727390289;10.3.1.1;10.2.1.1;59;500;54321;1234;129;0;1641036022.14652705193;0.12074685097;rotor3.log;rotor3;rotor;67567;1312
1641036022.31949806213;10.3.1.1;10.2.1.1;59;500;54321;1234;130;0;1641036022.28259491920;0.03690314293;rotor3.log;rotor3;rotor;67567;1312
1641036022.38487100601;10.3.1.1;10.2.1.1;59;500;54321;1234;131;0;1641036022.32305288315;0.06181812286;rotor3.log;rotor3;rotor;67567;1312
1641036022.42661190033;10.3.1.1;10.2.1.1;59;500;54321;1234;132;0;1641036022.38233900070;0.04427289963;rotor3.log;rotor3;rotor;67567;1312
1641036022.45349192619;10.3.1.1;10.2.1.1;59;500;54321;1234;133;0;1641036022.42269492149;0.03079700470;rotor3.log;rotor3;rotor;67567;1312
1641036022.49164104462;10.3.1.1;10.2.1.1;59;500;54321;1234;134;0;1641036022.45400190353;0.03763914108;rotor3.log;rotor3;rotor;67567;1312
1641036022.52577090263;10.3.1.1;10.2.1.1;59;500;54321;1234;135;0;1641036022.49567604065;0.03009486198;rotor3.log;rotor3;rotor;67567;1312
1641036022.55838799477;10.3.1.1;10.2.1.1;59;500;54321;1234;136;0;1641036022.52638792992;0.03200006485;rotor3.log;rotor3;rotor;67567;1312
1641036022.59148597717;10.3.1.1;10.2.1.1;59;500;54321;1234;137;0;1641036022.56650090218;0.02498507500;rotor3.log;rotor3;rotor;67567;1312
1641036022.62304592133;10.3.1.1;10.2.1.1;59;500;54321;1234;138;0;1641036022.59488797188;0.02815794945;rotor3.log;rotor3;rotor;67567;1312
1641036022.65376710892;10.3.1.1;10.2.1.1;59;500;54321;1234;139;0;1641036022.62650704384;0.02726006508;rotor3.log;rotor3;rotor;67567;1312
1641036022.68195509911;10.3.1.1;10.2.1.1;59;500;54321;1234;140;0;1641036022.65430092812;0.02765417099;rotor3.log;rotor3;rotor;67567;1312
1641036022.72398304939;10.3.1.1;10.2.1.1;59;500;54321;1234;141;0;1641036022.68647789955;0.03750514984;rotor3.log;rotor3;rotor;67567;1312
1641036022.75835108757;10.3.1.1;10.2.1.1;59;500;54321;1234;142;0;1641036022.73443102837;0.02392005920;rotor3.log;rotor3;rotor;67567;1312
1641036022.78968811035;10.3.1.1;10.2.1.1;59;500;54321;1234;143;0;1641036022.76228189468;0.02740621567;rotor3.log;rotor3;rotor;67567;1312
1641036022.82691407204;10.3.1.1;10.2.1.1;59;500;54321;1234;144;0;1641036022.79392600060;0.03298807144;rotor3.log;rotor3;rotor;67567;1312
1641036022.85878396034;10.3.1.1;10.2.1.1;59;500;54321;1234;145;0;1641036022.83079004288;0.02799391747;rotor3.log;rotor3;rotor;67567;1312
1641036022.89015197754;10.3.1.1;10.2.1.1;59;500;54321;1234;146;0;1641036022.86286211014;0.02728986740;rotor3.log;rotor3;rotor;67567;1312
1641036022.92814493179;10.3.1.1;10.2.1.1;59;500;54321;1234;147;0;1641036022.89437389374;0.03377103806;rotor3.log;rotor3;rotor;67567;1312
1641036022.99252891541;10.3.1.1;10.2.1.1;59;500;54321;1234;148;0;1641036022.93864297867;0.05388593674;rotor3.log;rotor3;rotor;67567;1312
1641036023.05438208580;10.3.1.1;10.2.1.1;59;500;54321;1234;149;0;1641036022.99577903748;0.05860304832;rotor3.log;rotor3;rotor;67567;1312
1641036023.08533501625;10.3.1.1;10.2.1.1;59;500;54321;1234;150;0;1641036023.05976605415;0.02556896210;rotor3.log;rotor3;rotor;67567;1312
1641036023.12208008766;10.3.1.1;10.2.1.1;59;500;54321;1234;151;0;1641036023.09065008163;0.03143000603;rotor3.log;rotor3;rotor;67567;1312
1641036023.16236400604;10.3.1.1;10.2.1.1;59;500;54321;1234;152;0;1641036023.12687897682;0.03548502922;rotor3.log;rotor3;rotor;67567;1312
1641036023.27823305130;10.3.1.1;10.2.1.1;59;500;54321;1234;153;0;1641036023.16411805153;0.11411499977;rotor3.log;rotor3;rotor;67567;1312
1641036023.32371091843;10.3.1.1;10.2.1.1;59;500;54321;1234;154;0;1641036023.28216791153;0.04154300690;rotor3.log;rotor3;rotor;67567;1312
1641036023.39932703972;10.3.1.1;10.2.1.1;59;500;54321;1234;155;0;1641036023.32716989517;0.07215714455;rotor3.log;rotor3;rotor;67567;1312
1641036023.50578594208;10.3.1.1;10.2.1.1;59;500;54321;1234;156;0;1641036023.40704107285;0.09874486923;rotor3.log;rotor3;rotor;67567;1312
1641036023.57690095901;10.3.1.1;10.2.1.1;59;500;54321;1234;157;0;1641036023.51622009277;0.06068086624;rotor3.log;rotor3;rotor;67567;1312
1641036023.66059803963;10.3.1.1;10.2.1.1;59;500;54321;1234;158;0;1641036023.57837104797;0.08222699165;rotor3.log;rotor3;rotor;67567;1312
1641036023.71079206467;10.3.1.1;10.2.1.1;59;500;54321;1234;159;0;1641036023.66245293617;0.04833912849;rotor3.log;rotor3;rotor;67567;1312
1641036023.81167507172;10.3.1.1;10.2.1.1;59;500;54321;1234;160;0;1641036023.71779203415;0.09388303757;rotor3.log;rotor3;rotor;67567;1312
1641036023.92145609856;10.3.1.1;10.2.1.1;59;500;54321;1234;161;0;1641036023.82240700722;0.09904909134;rotor3.log;rotor3;rotor;67567;1312
1641036024.01002597809;10.3.1.1;10.2.1.1;59;500;54321;1234;162;0;1641036023.92688298225;0.08314299583;rotor3.log;rotor3;rotor;67567;1312
1641036024.08908200264;10.3.1.1;10.2.1.1;59;500;54321;1234;163;0;1641036024.01573491096;0.07334709167;rotor3.log;rotor3;rotor;67567;1312
1641036024.13236904144;10.3.1.1;10.2.1.1;59;500;54321;1234;164;0;1641036024.09449410439;0.03787493706;rotor3.log;rotor3;rotor;67567;1312
1641036024.17914199829;10.3.1.1;10.2.1.1;59;500;54321;1234;165;0;1641036024.13456392288;0.04457807541;rotor3.log;rotor3;rotor;67567;1312
1641036024.27788305283;10.3.1.1;10.2.1.1;59;500;54321;1234;166;0;1641036024.18249988556;0.09538316727;rotor3.log;rotor3;rotor;67567;1312
1641036024.33186888695;10.3.1.1;10.2.1.1;59;500;54321;1234;167;0;1641036024.28668999672;0.04517889023;rotor3.log;rotor3;rotor;67567;1312
1641036024.43968605995;10.3.1.1;10.2.1.1;59;500;54321;1234;168;0;1641036024.34250402451;0.09718203545;rotor3.log;rotor3;rotor;67567;1312
1641036024.51245498657;10.3.1.1;10.2.1.1;59;500;54321;1234;169;0;1641036024.43895101547;0.07350397110;rotor3.log;rotor3;rotor;67567;1312
1641036024.55939197540;10.3.1.1;10.2.1.1;59;500;54321;1234;170;0;1641036024.52233791351;0.03705406189;rotor3.log;rotor3;rotor;67567;1312
1641036024.68595004082;10.3.1.1;10.2.1.1;59;500;54321;1234;171;0;1641036024.57448792458;0.11146211624;rotor3.log;rotor3;rotor;67567;1312
1641036024.73637294769;10.3.1.1;10.2.1.1;59;500;54321;1234;172;0;1641036024.69498991966;0.04138302803;rotor3.log;rotor3;rotor;67567;1312
1641036024.81939697266;10.3.1.1;10.2.1.1;59;500;54321;1234;173;0;1641036024.73859810829;0.08079886436;rotor3.log;rotor3;rotor;67567;1312
1641036024.89188408852;10.3.1.1;10.2.1.1;59;500;54321;1234;174;0;1641036024.82253408432;0.06935000420;rotor3.log;rotor3;rotor;67567;1312
1641036024.93934392929;10.3.1.1;10.2.1.1;59;500;54321;1234;175;0;1641036024.89446997643;0.04487395287;rotor3.log;rotor3;rotor;67567;1312
1641036025.06593108177;10.3.1.1;10.2.1.1;59;500;54321;1234;176;0;1641036024.94247603416;0.12345504761;rotor3.log;rotor3;rotor;67567;1312
1641036025.14329004288;10.3.1.1;10.2.1.1;59;500;54321;1234;177;0;1641036025.07053589821;0.07275414467;rotor3.log;rotor3;rotor;67567;1312
1641036025.25623297691;10.3.1.1;10.2.1.1;59;500;54321;1234;178;0;1641036025.15039300919;0.10583996773;rotor3.log;rotor3;rotor;67567;1312
1641036025.34332990646;10.3.1.1;10.2.1.1;59;500;54321;1234;179;0;1641036025.26658105850;0.07674884796;rotor3.log;rotor3;rotor;67567;1312
1641036025.42164611816;10.3.1.1;10.2.1.1;59;500;54321;1234;180;0;1641036025.35048604012;0.07116007805;rotor3.log;rotor3;rotor;67567;1312
1641036025.45806097984;10.3.1.1;10.2.1.1;59;500;54321;1234;181;0;1641036025.42234992981;0.03571105003;rotor3.log;rotor3;rotor;67567;1312
1641036025.54181408882;10.3.1.1;10.2.1.1;59;500;54321;1234;182;0;1641036025.46631598473;0.07549810410;rotor3.log;rotor3;rotor;67567;1312
1641036025.65459489822;10.3.1.1;10.2.1.1;59;500;54321;1234;183;0;1641036025.56764888763;0.08694601059;rotor3.log;rotor3;rotor;67567;1312
1641036025.70338702202;10.3.1.1;10.2.1.1;59;500;54321;1234;184;0;1641036025.66259908676;0.04078793526;rotor3.log;rotor3;rotor;67567;1312
1641036025.74190402031;10.3.1.1;10.2.1.1;59;500;54321;1234;185;0;1641036025.71445894241;0.02744507790;rotor3.log;rotor3;rotor;67567;1312
1641036025.78227090836;10.3.1.1;10.2.1.1;59;500;54321;1234;186;0;1641036025.75413489342;0.02813601494;rotor3.log;rotor3;rotor;67567;1312
1641036025.82139110565;10.3.1.1;10.2.1.1;59;500;54321;1234;187;0;1641036025.79451107979;0.02688002586;rotor3.log;rotor3;rotor;67567;1312
1641036025.85829901695;10.3.1.1;10.2.1.1;59;500;54321;1234;188;0;1641036025.83040189743;0.02789711952;rotor3.log;rotor3;rotor;67567;1312
1641036025.89841008186;10.3.1.1;10.2.1.1;59;500;54321;1234;189;0;1641036025.87050700188;0.02790307999;rotor3.log;rotor3;rotor;67567;1312
1641036025.93542599678;10.3.1.1;10.2.1.1;59;500;54321;1234;190;0;1641036025.90660405159;0.02882194519;rotor3.log;rotor3;rotor;67567;1312
1641036025.97826004028;10.3.1.1;10.2.1.1;59;500;54321;1234;191;0;1641036025.95040607452;0.02785396576;rotor3.log;rotor3;rotor;67567;1312
1641036026.01455497742;10.3.1.1;10.2.1.1;59;500;54321;1234;192;0;1641036025.98657894135;0.02797603607;rotor3.log;rotor3;rotor;67567;1312
1641036026.05473899841;10.3.1.1;10.2.1.1;59;500;54321;1234;193;0;1641036026.02639293671;0.02834606171;rotor3.log;rotor3;rotor;67567;1312
1641036026.08981704712;10.3.1.1;10.2.1.1;59;500;54321;1234;194;0;1641036026.06062698364;0.02919006348;rotor3.log;rotor3;rotor;67567;1312
1641036026.12617707253;10.3.1.1;10.2.1.1;59;500;54321;1234;195;0;1641036026.09837603569;0.02780103683;rotor3.log;rotor3;rotor;67567;1312
1641036026.17429900169;10.3.1.1;10.2.1.1;59;500;54321;1234;196;0;1641036026.14249610901;0.03180289268;rotor3.log;rotor3;rotor;67567;1312
1641036026.21157097816;10.3.1.1;10.2.1.1;59;500;54321;1234;197;0;1641036026.18256092072;0.02901005745;rotor3.log;rotor3;rotor;67567;1312
1641036026.25105905533;10.3.1.1;10.2.1.1;59;500;54321;1234;198;0;1641036026.22248911858;0.02856993675;rotor3.log;rotor3;rotor;67567;1312
1641036026.29065608978;10.3.1.1;10.2.1.1;59;500;54321;1234;199;0;1641036026.26252007484;0.02813601494;rotor3.log;rotor3;rotor;67567;1312
1641036026.33012604713;10.3.1.1;10.2.1.1;59;500;54321;1234;200;0;1641036026.30249500275;0.02763104439;rotor3.log;rotor3;rotor;67567;1312
1641036026.37193489075;10.3.1.1;10.2.1.1;59;500;54321;1234;201;0;1641036026.33618903160;0.03574585915;rotor3.log;rotor3;rotor;67567;1312
1641036026.41438698769;10.3.1.1;10.2.1.1;59;500;54321;1234;202;0;1641036026.38649606705;0.02789092064;rotor3.log;rotor3;rotor;67567;1312
1641036026.45009398460;10.3.1.1;10.2.1.1;59;500;54321;1234;203;0;1641036026.42234897614;0.02774500847;rotor3.log;rotor3;rotor;67567;1312
1641036026.49136805534;10.3.1.1;10.2.1.1;59;500;54321;1234;204;0;1641036026.46233797073;0.02903008461;rotor3.log;rotor3;rotor;67567;1312
1641036026.53041100502;10.3.1.1;10.2.1.1;59;500;54321;1234;205;0;1641036026.50245404243;0.02795696259;rotor3.log;rotor3;rotor;67567;1312
1641036026.56582093239;10.3.1.1;10.2.1.1;59;500;54321;1234;206;0;1641036026.53844690323;0.02737402916;rotor3.log;rotor3;rotor;67567;1312
1641036026.59402298927;10.3.1.1;10.2.1.1;59;500;54321;1234;207;0;1641036026.56615090370;0.02787208557;rotor3.log;rotor3;rotor;67567;1312
1641036026.62619304657;10.3.1.1;10.2.1.1;59;500;54321;1234;208;0;1641036026.59860897064;0.02758407593;rotor3.log;rotor3;rotor;67567;1312
1641036026.65944790840;10.3.1.1;10.2.1.1;59;500;54321;1234;209;0;1641036026.63048195839;0.02896595001;rotor3.log;rotor3;rotor;67567;1312
1641036026.70389604568;10.3.1.1;10.2.1.1;59;500;54321;1234;210;0;1641036026.66625308990;0.03764295578;rotor3.log;rotor3;rotor;67567;1312
1641036026.74488711357;10.3.1.1;10.2.1.1;59;500;54321;1234;211;0;1641036026.71060109138;0.03428602219;rotor3.log;rotor3;rotor;67567;1312
1641036026.79627704620;10.3.1.1;10.2.1.1;59;500;54321;1234;212;0;1641036026.75857090950;0.03770613670;rotor3.log;rotor3;rotor;67567;1312
1641036026.83482599258;10.3.1.1;10.2.1.1;59;500;54321;1234;213;0;1641036026.80652499199;0.02830100060;rotor3.log;rotor3;rotor;67567;1312
1641036026.87989401817;10.3.1.1;10.2.1.1;59;500;54321;1234;214;0;1641036026.84639501572;0.03349900246;rotor3.log;rotor3;rotor;67567;1312
1641036026.91477394104;10.3.1.1;10.2.1.1;59;500;54321;1234;215;0;1641036026.88236308098;0.03241086006;rotor3.log;rotor3;rotor;67567;1312
1641036026.94310688972;10.3.1.1;10.2.1.1;59;500;54321;1234;216;0;1641036026.91470909119;0.02839779854;rotor3.log;rotor3;rotor;67567;1312
1641036026.98345899582;10.3.1.1;10.2.1.1;59;500;54321;1234;217;0;1641036026.95468306541;0.02877593040;rotor3.log;rotor3;rotor;67567;1312
1641036027.02395105362;10.3.1.1;10.2.1.1;59;500;54321;1234;218;0;1641036026.99435806274;0.02959299088;rotor3.log;rotor3;rotor;67567;1312
1641036027.05971789360;10.3.1.1;10.2.1.1;59;500;54321;1234;219;0;1641036027.03056788445;0.02915000916;rotor3.log;rotor3;rotor;67567;1312
1641036027.10325193405;10.3.1.1;10.2.1.1;59;500;54321;1234;220;0;1641036027.07055211067;0.03269982338;rotor3.log;rotor3;rotor;67567;1312
1641036027.14492297173;10.3.1.1;10.2.1.1;59;500;54321;1234;221;0;1641036027.11421799660;0.03070497513;rotor3.log;rotor3;rotor;67567;1312
1641036027.19984197617;10.3.1.1;10.2.1.1;59;500;54321;1234;222;0;1641036027.15850996971;0.04133200645;rotor3.log;rotor3;rotor;67567;1312
1641036027.23823094368;10.3.1.1;10.2.1.1;59;500;54321;1234;223;0;1641036027.21037793159;0.02785301208;rotor3.log;rotor3;rotor;67567;1312
1641036027.27552103996;10.3.1.1;10.2.1.1;59;500;54321;1234;224;0;1641036027.24629902840;0.02922201157;rotor3.log;rotor3;rotor;67567;1312
1641036027.31528496742;10.3.1.1;10.2.1.1;59;500;54321;1234;225;0;1641036027.28314995766;0.03213500977;rotor3.log;rotor3;rotor;67567;1312
1641036027.35530805588;10.3.1.1;10.2.1.1;59;500;54321;1234;226;0;1641036027.32241201401;0.03289604187;rotor3.log;rotor3;rotor;67567;1312
1641036027.39297008514;10.3.1.1;10.2.1.1;59;500;54321;1234;227;0;1641036027.35865592957;0.03431415558;rotor3.log;rotor3;rotor;67567;1312
1641036027.42669701576;10.3.1.1;10.2.1.1;59;500;54321;1234;228;0;1641036027.39842891693;0.02826809883;rotor3.log;rotor3;rotor;67567;1312
1641036027.46673297882;10.3.1.1;10.2.1.1;59;500;54321;1234;229;0;1641036027.43851208687;0.02822089195;rotor3.log;rotor3;rotor;67567;1312
1641036027.50190496445;10.3.1.1;10.2.1.1;59;500;54321;1234;230;0;1641036027.47438097000;0.02752399445;rotor3.log;rotor3;rotor;67567;1312
1641036027.54220509529;10.3.1.1;10.2.1.1;59;500;54321;1234;231;0;1641036027.51441311836;0.02779197693;rotor3.log;rotor3;rotor;67567;1312
1641036027.59110689163;10.3.1.1;10.2.1.1;59;500;54321;1234;232;0;1641036027.55854606628;0.03256082535;rotor3.log;rotor3;rotor;67567;1312
1641036027.62799310684;10.3.1.1;10.2.1.1;59;500;54321;1234;233;0;1641036027.59442210197;0.03357100487;rotor3.log;rotor3;rotor;67567;1312
1641036027.66298699379;10.3.1.1;10.2.1.1;59;500;54321;1234;234;0;1641036027.63421297073;0.02877402306;rotor3.log;rotor3;rotor;67567;1312
1641036027.70346808434;10.3.1.1;10.2.1.1;59;500;54321;1234;235;0;1641036027.67035198212;0.03311610222;rotor3.log;rotor3;rotor;67567;1312
1641036027.73959493637;10.3.1.1;10.2.1.1;59;500;54321;1234;236;0;1641036027.71052503586;0.02906990051;rotor3.log;rotor3;rotor;67567;1312
1641036027.77029991150;10.3.1.1;10.2.1.1;59;500;54321;1234;237;0;1641036027.74553489685;0.02476501465;rotor3.log;rotor3;rotor;67567;1312
1641036027.80670404434;10.3.1.1;10.2.1.1;59;500;54321;1234;238;0;1641036027.77823996544;0.02846407890;rotor3.log;rotor3;rotor;67567;1312
1641036027.84989690781;10.3.1.1;10.2.1.1;59;500;54321;1234;239;0;1641036027.82251000404;0.02738690376;rotor3.log;rotor3;rotor;67567;1312
1641036027.88843703270;10.3.1.1;10.2.1.1;59;500;54321;1234;240;0;1641036027.85855698586;0.02988004684;rotor3.log;rotor3;rotor;67567;1312
1641036027.92622494698;10.3.1.1;10.2.1.1;59;500;54321;1234;241;0;1641036027.89450001717;0.03172492981;rotor3.log;rotor3;rotor;67567;1312
1641036027.97112703323;10.3.1.1;10.2.1.1;59;500;54321;1234;242;0;1641036027.93455410004;0.03657293320;rotor3.log;rotor3;rotor;67567;1312
1641036028.00632095337;10.3.1.1;10.2.1.1;59;500;54321;1234;243;0;1641036027.97426295280;0.03205800056;rotor3.log;rotor3;rotor;67567;1312
1641036028.04350090027;10.3.1.1;10.2.1.1;59;500;54321;1234;244;0;1641036028.01448202133;0.02901887894;rotor3.log;rotor3;rotor;67567;1312
1641036028.07864499092;10.3.1.1;10.2.1.1;59;500;54321;1234;245;0;1641036028.04655194283;0.03209304810;rotor3.log;rotor3;rotor;67567;1312
1641036028.10862088203;10.3.1.1;10.2.1.1;59;500;54321;1234;246;0;1641036028.08283591270;0.02578496933;rotor3.log;rotor3;rotor;67567;1312
1641036028.14142799377;10.3.1.1;10.2.1.1;59;500;54321;1234;247;0;1641036028.11419391632;0.02723407745;rotor3.log;rotor3;rotor;67567;1312
