Time;IP_SRC;IP_DST;IP_TTL;IP_LEN;TCP_SPORT;TCP_DPORT;TCP_SEQ;TCP_ACK;TIME_ORIGEM;TIME_DELTA;ARQUIVO;TESTE;ALGORITMO;LOTE
1643307511.05301904678;10.2.1.1;10.4.1.1;59;500;54321;1234;533;0;1643307511.03160810471;0.02141094208;limpo3.log;limpo3;limpo;102621
1643307511.08416604996;10.2.1.1;10.4.1.1;59;500;54321;1234;534;0;1643307511.05970311165;0.02446293831;limpo3.log;limpo3;limpo;102621
1643307511.11104989052;10.2.1.1;10.4.1.1;59;500;54321;1234;535;0;1643307511.09125494957;0.01979494095;limpo3.log;limpo3;limpo;102621
1643307511.14328789711;10.2.1.1;10.4.1.1;59;500;54321;1234;536;0;1643307511.12321591377;0.02007198334;limpo3.log;limpo3;limpo;102621
1643307511.17523503304;10.2.1.1;10.4.1.1;59;500;54321;1234;537;0;1643307511.14725399017;0.02798104286;limpo3.log;limpo3;limpo;102621
1643307511.20809102058;10.2.1.1;10.4.1.1;59;500;54321;1234;538;0;1643307511.18321490288;0.02487611771;limpo3.log;limpo3;limpo;102621
1643307511.24333810806;10.2.1.1;10.4.1.1;59;500;54321;1234;539;0;1643307511.21535992622;0.02797818184;limpo3.log;limpo3;limpo;102621
1643307511.27557897568;10.2.1.1;10.4.1.1;59;500;54321;1234;540;0;1643307511.25129294395;0.02428603172;limpo3.log;limpo3;limpo;102621
1643307511.29449605942;10.2.1.1;10.4.1.1;59;500;54321;1234;541;0;1643307511.27518296242;0.01931309700;limpo3.log;limpo3;limpo;102621
1643307511.32753992081;10.2.1.1;10.4.1.1;59;500;54321;1234;542;0;1643307511.30319595337;0.02434396744;limpo3.log;limpo3;limpo;102621
1643307511.36989307404;10.2.1.1;10.4.1.1;59;500;54321;1234;543;0;1643307511.33398389816;0.03590917587;limpo3.log;limpo3;limpo;102621
1643307511.41164398193;10.2.1.1;10.4.1.1;59;500;54321;1234;544;0;1643307511.37886905670;0.03277492523;limpo3.log;limpo3;limpo;102621
1643307511.46004295349;10.2.1.1;10.4.1.1;59;500;54321;1234;545;0;1643307511.41910505295;0.04093790054;limpo3.log;limpo3;limpo;102621
1643307511.50542902946;10.2.1.1;10.4.1.1;59;500;54321;1234;546;0;1643307511.47233796120;0.03309106827;limpo3.log;limpo3;limpo;102621
1643307511.55467796326;10.2.1.1;10.4.1.1;59;500;54321;1234;547;0;1643307511.52032995224;0.03434801102;limpo3.log;limpo3;limpo;102621
1643307511.58999490738;10.2.1.1;10.4.1.1;59;500;54321;1234;548;0;1643307511.56112504005;0.02886986732;limpo3.log;limpo3;limpo;102621
1643307511.63524603844;10.2.1.1;10.4.1.1;59;500;54321;1234;549;0;1643307511.60012292862;0.03512310982;limpo3.log;limpo3;limpo;102621
1643307511.68125510216;10.2.1.1;10.4.1.1;59;500;54321;1234;550;0;1643307511.64394593239;0.03730916977;limpo3.log;limpo3;limpo;102621
1643307511.70901393890;10.2.1.1;10.4.1.1;59;500;54321;1234;551;0;1643307511.68320703506;0.02580690384;limpo3.log;limpo3;limpo;102621
1643307511.75118494034;10.2.1.1;10.4.1.1;59;500;54321;1234;552;0;1643307511.71538090706;0.03580403328;limpo3.log;limpo3;limpo;102621
1643307511.79071307182;10.2.1.1;10.4.1.1;59;500;54321;1234;553;0;1643307511.76012706757;0.03058600426;limpo3.log;limpo3;limpo;102621
1643307511.83695793152;10.2.1.1;10.4.1.1;59;500;54321;1234;554;0;1643307511.80396103859;0.03299689293;limpo3.log;limpo3;limpo;102621
1643307511.87123489380;10.2.1.1;10.4.1.1;59;500;54321;1234;555;0;1643307511.84264397621;0.02859091759;limpo3.log;limpo3;limpo;102621
1643307511.90974807739;10.2.1.1;10.4.1.1;59;500;54321;1234;556;0;1643307511.87708306313;0.03266501427;limpo3.log;limpo3;limpo;102621
1643307511.95453405380;10.2.1.1;10.4.1.1;59;500;54321;1234;557;0;1643307511.91657304764;0.03796100616;limpo3.log;limpo3;limpo;102621
1643307511.99790096283;10.2.1.1;10.4.1.1;59;500;54321;1234;558;0;1643307511.96462988853;0.03327107430;limpo3.log;limpo3;limpo;102621
1643307512.07137703896;10.2.1.1;10.4.1.1;59;500;54321;1234;559;0;1643307511.99999403954;0.07138299942;limpo3.log;limpo3;limpo;102621
1643307512.10918498039;10.2.1.1;10.4.1.1;59;500;54321;1234;560;0;1643307512.07166504860;0.03751993179;limpo3.log;limpo3;limpo;102621
1643307512.16922688484;10.2.1.1;10.4.1.1;59;500;54321;1234;561;0;1643307512.13214802742;0.03707885742;limpo3.log;limpo3;limpo;102621
1643307512.20889091492;10.2.1.1;10.4.1.1;59;500;54321;1234;562;0;1643307512.17545890808;0.03343200684;limpo3.log;limpo3;limpo;102621
1643307512.25032591820;10.2.1.1;10.4.1.1;59;500;54321;1234;563;0;1643307512.21545600891;0.03486990929;limpo3.log;limpo3;limpo;102621
1643307512.32825994492;10.2.1.1;10.4.1.1;59;500;54321;1234;564;0;1643307512.25585103035;0.07240891457;limpo3.log;limpo3;limpo;102621
1643307512.35845303535;10.2.1.1;10.4.1.1;59;500;54321;1234;565;0;1643307512.33137392998;0.02707910538;limpo3.log;limpo3;limpo;102621
1643307512.38831210136;10.2.1.1;10.4.1.1;59;500;54321;1234;566;0;1643307512.36369395256;0.02461814880;limpo3.log;limpo3;limpo;102621
1643307512.42120003700;10.2.1.1;10.4.1.1;59;500;54321;1234;567;0;1643307512.39572691917;0.02547311783;limpo3.log;limpo3;limpo;102621
1643307512.44924807549;10.2.1.1;10.4.1.1;59;500;54321;1234;568;0;1643307512.42778491974;0.02146315575;limpo3.log;limpo3;limpo;102621
1643307512.49607491493;10.2.1.1;10.4.1.1;59;500;54321;1234;569;0;1643307512.46029210091;0.03578281403;limpo3.log;limpo3;limpo;102621
1643307512.54661202431;10.2.1.1;10.4.1.1;59;500;54321;1234;570;0;1643307512.51218295097;0.03442907333;limpo3.log;limpo3;limpo;102621
1643307512.59281110764;10.2.1.1;10.4.1.1;59;500;54321;1234;571;0;1643307512.56017208099;0.03263902664;limpo3.log;limpo3;limpo;102621
1643307512.63754010201;10.2.1.1;10.4.1.1;59;500;54321;1234;572;0;1643307512.60365796089;0.03388214111;limpo3.log;limpo3;limpo;102621
1643307512.68290710449;10.2.1.1;10.4.1.1;59;500;54321;1234;573;0;1643307512.64432597160;0.03858113289;limpo3.log;limpo3;limpo;102621
1643307512.71213006973;10.2.1.1;10.4.1.1;59;500;54321;1234;574;0;1643307512.68780088425;0.02432918549;limpo3.log;limpo3;limpo;102621
1643307512.75411510468;10.2.1.1;10.4.1.1;59;500;54321;1234;575;0;1643307512.72391009331;0.03020501137;limpo3.log;limpo3;limpo;102621
1643307512.78970193863;10.2.1.1;10.4.1.1;59;500;54321;1234;576;0;1643307512.76375102997;0.02595090866;limpo3.log;limpo3;limpo;102621
1643307512.83656001091;10.2.1.1;10.4.1.1;59;500;54321;1234;577;0;1643307512.80831289291;0.02824711800;limpo3.log;limpo3;limpo;102621
1643307512.87732791901;10.2.1.1;10.4.1.1;59;500;54321;1234;578;0;1643307512.84402894974;0.03329896927;limpo3.log;limpo3;limpo;102621
1643307512.90864992142;10.2.1.1;10.4.1.1;59;500;54321;1234;579;0;1643307512.88015890121;0.02849102020;limpo3.log;limpo3;limpo;102621
1643307512.95454907417;10.2.1.1;10.4.1.1;59;500;54321;1234;580;0;1643307512.91953206062;0.03501701355;limpo3.log;limpo3;limpo;102621
1643307513.00464510918;10.2.1.1;10.4.1.1;59;500;54321;1234;581;0;1643307512.96386408806;0.04078102112;limpo3.log;limpo3;limpo;102621
1643307513.04327988625;10.2.1.1;10.4.1.1;59;500;54321;1234;582;0;1643307513.00804495811;0.03523492813;limpo3.log;limpo3;limpo;102621
1643307513.08286309242;10.2.1.1;10.4.1.1;59;500;54321;1234;583;0;1643307513.05218505859;0.03067803383;limpo3.log;limpo3;limpo;102621
1643307513.13008809090;10.2.1.1;10.4.1.1;59;500;54321;1234;584;0;1643307513.09631204605;0.03377604485;limpo3.log;limpo3;limpo;102621
1643307513.18019890785;10.2.1.1;10.4.1.1;59;500;54321;1234;585;0;1643307513.14402294159;0.03617596626;limpo3.log;limpo3;limpo;102621
1643307513.22454500198;10.2.1.1;10.4.1.1;59;500;54321;1234;586;0;1643307513.18827509880;0.03626990318;limpo3.log;limpo3;limpo;102621
1643307513.26212501526;10.2.1.1;10.4.1.1;59;500;54321;1234;587;0;1643307513.22804999352;0.03407502174;limpo3.log;limpo3;limpo;102621
1643307513.29783391953;10.2.1.1;10.4.1.1;59;500;54321;1234;588;0;1643307513.26460790634;0.03322601318;limpo3.log;limpo3;limpo;102621
1643307513.33536291122;10.2.1.1;10.4.1.1;59;500;54321;1234;589;0;1643307513.30008888245;0.03527402878;limpo3.log;limpo3;limpo;102621
1643307513.37031388283;10.2.1.1;10.4.1.1;59;500;54321;1234;590;0;1643307513.33823609352;0.03207778931;limpo3.log;limpo3;limpo;102621
1643307513.43967199326;10.2.1.1;10.4.1.1;59;500;54321;1234;591;0;1643307513.37622404099;0.06344795227;limpo3.log;limpo3;limpo;102621
1643307513.47908592224;10.2.1.1;10.4.1.1;59;500;54321;1234;592;0;1643307513.43925189972;0.03983402252;limpo3.log;limpo3;limpo;102621
1643307513.55912494659;10.2.1.1;10.4.1.1;59;500;54321;1234;593;0;1643307513.48635005951;0.07277488708;limpo3.log;limpo3;limpo;102621
1643307513.59374594688;10.2.1.1;10.4.1.1;59;500;54321;1234;594;0;1643307513.56425404549;0.02949190140;limpo3.log;limpo3;limpo;102621
1643307513.63003611565;10.2.1.1;10.4.1.1;59;500;54321;1234;595;0;1643307513.59995889664;0.03007721901;limpo3.log;limpo3;limpo;102621
1643307513.66620492935;10.2.1.1;10.4.1.1;59;500;54321;1234;596;0;1643307513.63582897186;0.03037595749;limpo3.log;limpo3;limpo;102621
1643307513.75480508804;10.2.1.1;10.4.1.1;59;500;54321;1234;597;0;1643307513.67083001137;0.08397507668;limpo3.log;limpo3;limpo;102621
1643307513.79468798637;10.2.1.1;10.4.1.1;59;500;54321;1234;598;0;1643307513.75720691681;0.03748106956;limpo3.log;limpo3;limpo;102621
1643307513.83582496643;10.2.1.1;10.4.1.1;59;500;54321;1234;599;0;1643307513.79614210129;0.03968286514;limpo3.log;limpo3;limpo;102621
1643307513.87913107872;10.2.1.1;10.4.1.1;59;500;54321;1234;600;0;1643307513.83722209930;0.04190897942;limpo3.log;limpo3;limpo;102621
1643307513.94146609306;10.2.1.1;10.4.1.1;59;500;54321;1234;601;0;1643307513.88025903702;0.06120705605;limpo3.log;limpo3;limpo;102621
1643307513.98237895966;10.2.1.1;10.4.1.1;59;500;54321;1234;602;0;1643307513.94411492348;0.03826403618;limpo3.log;limpo3;limpo;102621
1643307514.03146290779;10.2.1.1;10.4.1.1;59;500;54321;1234;603;0;1643307513.98423695564;0.04722595215;limpo3.log;limpo3;limpo;102621
1643307514.08350992203;10.2.1.1;10.4.1.1;59;500;54321;1234;604;0;1643307514.03698706627;0.04652285576;limpo3.log;limpo3;limpo;102621
1643307514.10902094841;10.2.1.1;10.4.1.1;59;500;54321;1234;605;0;1643307514.08053803444;0.02848291397;limpo3.log;limpo3;limpo;102621
1643307514.17752289772;10.2.1.1;10.4.1.1;59;500;54321;1234;606;0;1643307514.11613392830;0.06138896942;limpo3.log;limpo3;limpo;102621
1643307514.19948196411;10.2.1.1;10.4.1.1;59;500;54321;1234;607;0;1643307514.17206597328;0.02741599083;limpo3.log;limpo3;limpo;102621
1643307514.26852798462;10.2.1.1;10.4.1.1;59;500;54321;1234;608;0;1643307514.20433092117;0.06419706345;limpo3.log;limpo3;limpo;102621
1643307514.31463408470;10.2.1.1;10.4.1.1;59;500;54321;1234;609;0;1643307514.27711296082;0.03752112389;limpo3.log;limpo3;limpo;102621
1643307514.34817290306;10.2.1.1;10.4.1.1;59;500;54321;1234;610;0;1643307514.31636404991;0.03180885315;limpo3.log;limpo3;limpo;102621
1643307514.38136291504;10.2.1.1;10.4.1.1;59;500;54321;1234;611;0;1643307514.34842395782;0.03293895721;limpo3.log;limpo3;limpo;102621
1643307514.41698193550;10.2.1.1;10.4.1.1;59;500;54321;1234;612;0;1643307514.39232301712;0.02465891838;limpo3.log;limpo3;limpo;102621
1643307514.45002889633;10.2.1.1;10.4.1.1;59;500;54321;1234;613;0;1643307514.41979503632;0.03023386002;limpo3.log;limpo3;limpo;102621
1643307514.48716402054;10.2.1.1;10.4.1.1;59;500;54321;1234;614;0;1643307514.45251297951;0.03465104103;limpo3.log;limpo3;limpo;102621
1643307514.52388811111;10.2.1.1;10.4.1.1;59;500;54321;1234;615;0;1643307514.49621701241;0.02767109871;limpo3.log;limpo3;limpo;102621
1643307514.55977797508;10.2.1.1;10.4.1.1;59;500;54321;1234;616;0;1643307514.52429199219;0.03548598289;limpo3.log;limpo3;limpo;102621
1643307514.59770989418;10.2.1.1;10.4.1.1;59;500;54321;1234;617;0;1643307514.56827807426;0.02943181992;limpo3.log;limpo3;limpo;102621
1643307514.62905192375;10.2.1.1;10.4.1.1;59;500;54321;1234;618;0;1643307514.59988307953;0.02916884422;limpo3.log;limpo3;limpo;102621
1643307514.66113901138;10.2.1.1;10.4.1.1;59;500;54321;1234;619;0;1643307514.63180208206;0.02933692932;limpo3.log;limpo3;limpo;102621
1643307514.70088100433;10.2.1.1;10.4.1.1;59;500;54321;1234;620;0;1643307514.66357994080;0.03730106354;limpo3.log;limpo3;limpo;102621
1643307514.73762702942;10.2.1.1;10.4.1.1;59;500;54321;1234;621;0;1643307514.70389604568;0.03373098373;limpo3.log;limpo3;limpo;102621
1643307514.77363204956;10.2.1.1;10.4.1.1;59;500;54321;1234;622;0;1643307514.74001502991;0.03361701965;limpo3.log;limpo3;limpo;102621
1643307514.80823302269;10.2.1.1;10.4.1.1;59;500;54321;1234;623;0;1643307514.77593302727;0.03229999542;limpo3.log;limpo3;limpo;102621
1643307514.84318089485;10.2.1.1;10.4.1.1;59;500;54321;1234;624;0;1643307514.81184291840;0.03133797646;limpo3.log;limpo3;limpo;102621
1643307514.87803602219;10.2.1.1;10.4.1.1;59;500;54321;1234;625;0;1643307514.84430503845;0.03373098373;limpo3.log;limpo3;limpo;102621
1643307514.91453909874;10.2.1.1;10.4.1.1;59;500;54321;1234;626;0;1643307514.88019490242;0.03434419632;limpo3.log;limpo3;limpo;102621
1643307514.94940590858;10.2.1.1;10.4.1.1;59;500;54321;1234;627;0;1643307514.91617608070;0.03322982788;limpo3.log;limpo3;limpo;102621
1643307514.97527909279;10.2.1.1;10.4.1.1;59;500;54321;1234;628;0;1643307514.95210695267;0.02317214012;limpo3.log;limpo3;limpo;102621
1643307515.01257205009;10.2.1.1;10.4.1.1;59;500;54321;1234;629;0;1643307514.98399400711;0.02857804298;limpo3.log;limpo3;limpo;102621
1643307515.04752898216;10.2.1.1;10.4.1.1;59;500;54321;1234;630;0;1643307515.01614809036;0.03138089180;limpo3.log;limpo3;limpo;102621
1643307515.08432602882;10.2.1.1;10.4.1.1;59;500;54321;1234;631;0;1643307515.05388307571;0.03044295311;limpo3.log;limpo3;limpo;102621
1643307515.12187790871;10.2.1.1;10.4.1.1;59;500;54321;1234;632;0;1643307515.08787298203;0.03400492668;limpo3.log;limpo3;limpo;102621
1643307515.15307211876;10.2.1.1;10.4.1.1;59;500;54321;1234;633;0;1643307515.12030792236;0.03276419640;limpo3.log;limpo3;limpo;102621
1643307515.18982005119;10.2.1.1;10.4.1.1;59;500;54321;1234;634;0;1643307515.15591096878;0.03390908241;limpo3.log;limpo3;limpo;102621
1643307515.22505402565;10.2.1.1;10.4.1.1;59;500;54321;1234;635;0;1643307515.19199705124;0.03305697441;limpo3.log;limpo3;limpo;102621
1643307515.26549410820;10.2.1.1;10.4.1.1;59;500;54321;1234;636;0;1643307515.22804903984;0.03744506836;limpo3.log;limpo3;limpo;102621
1643307515.29191398621;10.2.1.1;10.4.1.1;59;500;54321;1234;637;0;1643307515.26024699211;0.03166699409;limpo3.log;limpo3;limpo;102621
1643307515.33183288574;10.2.1.1;10.4.1.1;59;500;54321;1234;638;0;1643307515.29782104492;0.03401184082;limpo3.log;limpo3;limpo;102621
1643307515.36177802086;10.2.1.1;10.4.1.1;59;500;54321;1234;639;0;1643307515.32832288742;0.03345513344;limpo3.log;limpo3;limpo;102621
1643307515.39319396019;10.2.1.1;10.4.1.1;59;500;54321;1234;640;0;1643307515.36417603493;0.02901792526;limpo3.log;limpo3;limpo;102621
1643307515.43022704124;10.2.1.1;10.4.1.1;59;500;54321;1234;641;0;1643307515.39613008499;0.03409695625;limpo3.log;limpo3;limpo;102621
1643307515.46184706688;10.2.1.1;10.4.1.1;59;500;54321;1234;642;0;1643307515.42830705643;0.03354001045;limpo3.log;limpo3;limpo;102621
1643307515.48813700676;10.2.1.1;10.4.1.1;59;500;54321;1234;643;0;1643307515.45997595787;0.02816104889;limpo3.log;limpo3;limpo;102621
1643307515.52484202385;10.2.1.1;10.4.1.1;59;500;54321;1234;644;0;1643307515.49524593353;0.02959609032;limpo3.log;limpo3;limpo;102621
1643307515.56221699715;10.2.1.1;10.4.1.1;59;500;54321;1234;645;0;1643307515.52801799774;0.03419899940;limpo3.log;limpo3;limpo;102621
1643307515.59277892113;10.2.1.1;10.4.1.1;59;500;54321;1234;646;0;1643307515.56403088570;0.02874803543;limpo3.log;limpo3;limpo;102621
1643307515.62968611717;10.2.1.1;10.4.1.1;59;500;54321;1234;647;0;1643307515.60425209999;0.02543401718;limpo3.log;limpo3;limpo;102621
1643307515.66315388680;10.2.1.1;10.4.1.1;59;500;54321;1234;648;0;1643307515.62803292274;0.03512096405;limpo3.log;limpo3;limpo;102621
1643307515.68713903427;10.2.1.1;10.4.1.1;59;500;54321;1234;649;0;1643307515.66030001640;0.02683901787;limpo3.log;limpo3;limpo;102621
1643307515.72021293640;10.2.1.1;10.4.1.1;59;500;54321;1234;650;0;1643307515.69616508484;0.02404785156;limpo3.log;limpo3;limpo;102621
1643307515.76000094414;10.2.1.1;10.4.1.1;59;500;54321;1234;651;0;1643307515.72382998466;0.03617095947;limpo3.log;limpo3;limpo;102621
1643307515.78843498230;10.2.1.1;10.4.1.1;59;500;54321;1234;652;0;1643307515.75621604919;0.03221893311;limpo3.log;limpo3;limpo;102621
1643307515.82703208923;10.2.1.1;10.4.1.1;59;500;54321;1234;653;0;1643307515.79206895828;0.03496313095;limpo3.log;limpo3;limpo;102621
1643307515.85712409019;10.2.1.1;10.4.1.1;59;500;54321;1234;654;0;1643307515.82435989380;0.03276419640;limpo3.log;limpo3;limpo;102621
1643307515.88853406906;10.2.1.1;10.4.1.1;59;500;54321;1234;655;0;1643307515.85996294022;0.02857112885;limpo3.log;limpo3;limpo;102621
1643307515.92435193062;10.2.1.1;10.4.1.1;59;500;54321;1234;656;0;1643307515.89215397835;0.03219795227;limpo3.log;limpo3;limpo;102621
1643307515.96385288239;10.2.1.1;10.4.1.1;59;500;54321;1234;657;0;1643307515.92804098129;0.03581190109;limpo3.log;limpo3;limpo;102621
1643307515.99756288528;10.2.1.1;10.4.1.1;59;500;54321;1234;658;0;1643307515.96495795250;0.03260493279;limpo3.log;limpo3;limpo;102621
1643307516.03386592865;10.2.1.1;10.4.1.1;59;500;54321;1234;659;0;1643307516.00003409386;0.03383183479;limpo3.log;limpo3;limpo;102621
1643307516.06386303902;10.2.1.1;10.4.1.1;59;500;54321;1234;660;0;1643307516.03218197823;0.03168106079;limpo3.log;limpo3;limpo;102621
1643307516.10222601891;10.2.1.1;10.4.1.1;59;500;54321;1234;661;0;1643307516.07016205788;0.03206396103;limpo3.log;limpo3;limpo;102621
1643307516.13304591179;10.2.1.1;10.4.1.1;59;500;54321;1234;662;0;1643307516.10024404526;0.03280186653;limpo3.log;limpo3;limpo;102621
1643307516.17087411880;10.2.1.1;10.4.1.1;59;500;54321;1234;663;0;1643307516.13605093956;0.03482317924;limpo3.log;limpo3;limpo;102621
1643307516.19963502884;10.2.1.1;10.4.1.1;59;500;54321;1234;664;0;1643307516.17206692696;0.02756810188;limpo3.log;limpo3;limpo;102621
1643307516.23293709755;10.2.1.1;10.4.1.1;59;500;54321;1234;665;0;1643307516.20575594902;0.02718114853;limpo3.log;limpo3;limpo;102621
1643307516.27164602280;10.2.1.1;10.4.1.1;59;500;54321;1234;666;0;1643307516.23573994637;0.03590607643;limpo3.log;limpo3;limpo;102621
1643307516.31581401825;10.2.1.1;10.4.1.1;59;500;54321;1234;667;0;1643307516.27216601372;0.04364800453;limpo3.log;limpo3;limpo;102621
1643307516.35255694389;10.2.1.1;10.4.1.1;59;500;54321;1234;668;0;1643307516.32019805908;0.03235888481;limpo3.log;limpo3;limpo;102621
1643307516.39518809319;10.2.1.1;10.4.1.1;59;500;54321;1234;669;0;1643307516.36013197899;0.03505611420;limpo3.log;limpo3;limpo;102621
1643307516.43685293198;10.2.1.1;10.4.1.1;59;500;54321;1234;670;0;1643307516.40416502953;0.03268790245;limpo3.log;limpo3;limpo;102621
1643307516.46924805641;10.2.1.1;10.4.1.1;59;500;54321;1234;671;0;1643307516.44022107124;0.02902698517;limpo3.log;limpo3;limpo;102621
1643307516.50423789024;10.2.1.1;10.4.1.1;59;500;54321;1234;672;0;1643307516.47623705864;0.02800083160;limpo3.log;limpo3;limpo;102621
1643307516.54574990273;10.2.1.1;10.4.1.1;59;500;54321;1234;673;0;1643307516.51582789421;0.02992200851;limpo3.log;limpo3;limpo;102621
1643307516.58179306984;10.2.1.1;10.4.1.1;59;500;54321;1234;674;0;1643307516.54855799675;0.03323507309;limpo3.log;limpo3;limpo;102621
1643307516.61642909050;10.2.1.1;10.4.1.1;59;500;54321;1234;675;0;1643307516.58930611610;0.02712297440;limpo3.log;limpo3;limpo;102621
1643307516.65125203133;10.2.1.1;10.4.1.1;59;500;54321;1234;676;0;1643307516.61972308159;0.03152894974;limpo3.log;limpo3;limpo;102621
1643307516.68496203423;10.2.1.1;10.4.1.1;59;500;54321;1234;677;0;1643307516.64767503738;0.03728699684;limpo3.log;limpo3;limpo;102621
1643307516.72253298759;10.2.1.1;10.4.1.1;59;500;54321;1234;678;0;1643307516.68791294098;0.03462004662;limpo3.log;limpo3;limpo;102621
1643307516.75364708900;10.2.1.1;10.4.1.1;59;500;54321;1234;679;0;1643307516.71998810768;0.03365898132;limpo3.log;limpo3;limpo;102621
1643307516.78611207008;10.2.1.1;10.4.1.1;59;500;54321;1234;680;0;1643307516.75192809105;0.03418397903;limpo3.log;limpo3;limpo;102621
1643307516.82666301727;10.2.1.1;10.4.1.1;59;500;54321;1234;681;0;1643307516.79231095314;0.03435206413;limpo3.log;limpo3;limpo;102621
1643307516.85764598846;10.2.1.1;10.4.1.1;59;500;54321;1234;682;0;1643307516.82379794121;0.03384804726;limpo3.log;limpo3;limpo;102621
1643307516.88152599335;10.2.1.1;10.4.1.1;59;500;54321;1234;683;0;1643307516.85618090630;0.02534508705;limpo3.log;limpo3;limpo;102621
1643307516.91340994835;10.2.1.1;10.4.1.1;59;500;54321;1234;684;0;1643307516.88757109642;0.02583885193;limpo3.log;limpo3;limpo;102621
1643307516.94387602806;10.2.1.1;10.4.1.1;59;500;54321;1234;685;0;1643307516.91207695007;0.03179907799;limpo3.log;limpo3;limpo;102621
1643307516.97529506683;10.2.1.1;10.4.1.1;59;500;54321;1234;686;0;1643307516.94960594177;0.02568912506;limpo3.log;limpo3;limpo;102621
1643307517.00807690620;10.2.1.1;10.4.1.1;59;500;54321;1234;687;0;1643307516.98382711411;0.02424979210;limpo3.log;limpo3;limpo;102621
1643307517.04048490524;10.2.1.1;10.4.1.1;59;500;54321;1234;688;0;1643307517.01189398766;0.02859091759;limpo3.log;limpo3;limpo;102621
1643307517.08001995087;10.2.1.1;10.4.1.1;59;500;54321;1234;689;0;1643307517.04502892494;0.03499102592;limpo3.log;limpo3;limpo;102621
1643307517.11571288109;10.2.1.1;10.4.1.1;59;500;54321;1234;690;0;1643307517.08042907715;0.03528380394;limpo3.log;limpo3;limpo;102621
1643307517.18768310547;10.2.1.1;10.4.1.1;59;500;54321;1234;691;0;1643307517.11838698387;0.06929612160;limpo3.log;limpo3;limpo;102621
1643307517.29526591301;10.2.1.1;10.4.1.1;59;500;54321;1234;692;0;1643307517.19102501869;0.10424089432;limpo3.log;limpo3;limpo;102621
1643307517.39642906189;10.2.1.1;10.4.1.1;59;500;54321;1234;693;0;1643307517.30020093918;0.09622812271;limpo3.log;limpo3;limpo;102621
1643307517.44714403152;10.2.1.1;10.4.1.1;59;500;54321;1234;694;0;1643307517.40387201309;0.04327201843;limpo3.log;limpo3;limpo;102621
1643307517.49571990967;10.2.1.1;10.4.1.1;59;500;54321;1234;695;0;1643307517.45024490356;0.04547500610;limpo3.log;limpo3;limpo;102621
1643307517.60348701477;10.2.1.1;10.4.1.1;59;500;54321;1234;696;0;1643307517.49816203117;0.10532498360;limpo3.log;limpo3;limpo;102621
1643307517.62955093384;10.2.1.1;10.4.1.1;59;500;54321;1234;697;0;1643307517.60500192642;0.02454900742;limpo3.log;limpo3;limpo;102621
1643307517.70742797852;10.2.1.1;10.4.1.1;59;500;54321;1234;698;0;1643307517.63612508774;0.07130289078;limpo3.log;limpo3;limpo;102621
1643307517.81193900108;10.2.1.1;10.4.1.1;59;500;54321;1234;699;0;1643307517.71639299393;0.09554600716;limpo3.log;limpo3;limpo;102621
1643307517.90238404274;10.2.1.1;10.4.1.1;59;500;54321;1234;700;0;1643307517.81943392754;0.08295011520;limpo3.log;limpo3;limpo;102621
1643307517.93773293495;10.2.1.1;10.4.1.1;59;500;54321;1234;701;0;1643307517.90551710129;0.03221583366;limpo3.log;limpo3;limpo;102621
1643307517.97407793999;10.2.1.1;10.4.1.1;59;500;54321;1234;702;0;1643307517.94022989273;0.03384804726;limpo3.log;limpo3;limpo;102621
1643307518.10381007195;10.2.1.1;10.4.1.1;59;500;54321;1234;703;0;1643307517.97939705849;0.12441301346;limpo3.log;limpo3;limpo;102621
1643307518.20623111725;10.2.1.1;10.4.1.1;59;500;54321;1234;704;0;1643307518.10420703888;0.10202407837;limpo3.log;limpo3;limpo;102621
1643307518.24287199974;10.2.1.1;10.4.1.1;59;500;54321;1234;705;0;1643307518.20878696442;0.03408503532;limpo3.log;limpo3;limpo;102621
1643307518.27827310562;10.2.1.1;10.4.1.1;59;500;54321;1234;706;0;1643307518.24476504326;0.03350806236;limpo3.log;limpo3;limpo;102621
1643307518.31379508972;10.2.1.1;10.4.1.1;59;500;54321;1234;707;0;1643307518.28053402901;0.03326106071;limpo3.log;limpo3;limpo;102621
1643307518.35066795349;10.2.1.1;10.4.1.1;59;500;54321;1234;708;0;1643307518.31663799286;0.03402996063;limpo3.log;limpo3;limpo;102621
1643307518.38619089127;10.2.1.1;10.4.1.1;59;500;54321;1234;709;0;1643307518.35257101059;0.03361988068;limpo3.log;limpo3;limpo;102621
1643307518.42094588280;10.2.1.1;10.4.1.1;59;500;54321;1234;710;0;1643307518.38840603828;0.03253984451;limpo3.log;limpo3;limpo;102621
1643307518.52374505997;10.2.1.1;10.4.1.1;59;500;54321;1234;711;0;1643307518.42392802238;0.09981703758;limpo3.log;limpo3;limpo;102621
1643307518.62277889252;10.2.1.1;10.4.1.1;59;500;54321;1234;712;0;1643307518.52734708786;0.09543180466;limpo3.log;limpo3;limpo;102621
1643307518.72098994255;10.2.1.1;10.4.1.1;59;500;54321;1234;713;0;1643307518.62060904503;0.10038089752;limpo3.log;limpo3;limpo;102621
1643307518.83203601837;10.2.1.1;10.4.1.1;59;500;54321;1234;714;0;1643307518.72785902023;0.10417699814;limpo3.log;limpo3;limpo;102621
